代碼,Data Field,2015/7/1,2015/7/2,2015/7/3,2015/7/6,2015/7/7,2015/7/8,2015/7/9,2015/7/13,2015/7/14,2015/7/15,2015/7/16,2015/7/17,2015/7/20,2015/7/21,2015/7/22,2015/7/23,2015/7/24,2015/7/27,2015/7/28,2015/7/29,2015/7/30,2015/7/31,2015/8/3,2015/8/4,2015/8/5,2015/8/6,2015/8/7,2015/8/10,2015/8/11,2015/8/12,2015/8/13,2015/8/14,2015/8/17,2015/8/18,2015/8/19,2015/8/20,2015/8/21,2015/8/24,2015/8/25,2015/8/26,2015/8/27,2015/8/28,2015/8/31,2015/9/1,2015/9/2,2015/9/3,2015/9/4,2015/9/7,2015/9/8,2015/9/9,2015/9/10,2015/9/11,2015/9/14,2015/9/15,2015/9/16,2015/9/17,2015/9/18,2015/9/21,2015/9/22,2015/9/23,2015/9/24,2015/9/25,2015/9/30,2015/10/1,2015/10/2,2015/10/5,2015/10/6,2015/10/7,2015/10/8,2015/10/12,2015/10/13,2015/10/14,2015/10/15,2015/10/16,2015/10/19,2015/10/20,2015/10/21,2015/10/22,2015/10/23,2015/10/26,2015/10/27,2015/10/28,2015/10/29,2015/10/30,2015/11/2,2015/11/3,2015/11/4,2015/11/5,2015/11/6,2015/11/9,2015/11/10,2015/11/11,2015/11/12,2015/11/13,2015/11/16,2015/11/17,2015/11/18,2015/11/19,2015/11/20,2015/11/23,2015/11/24,2015/11/25,2015/11/26,2015/11/27,2015/11/30,2015/12/1,2015/12/2,2015/12/3,2015/12/4,2015/12/7,2015/12/8,2015/12/9,2015/12/10,2015/12/11,2015/12/14,2015/12/15,2015/12/16,2015/12/17,2015/12/18,2015/12/21,2015/12/22,2015/12/23,2015/12/24,2015/12/25,2015/12/28,2015/12/29,2015/12/30,2015/12/31,2016/1/4,2016/1/5,2016/1/6,2016/1/7,2016/1/8,2016/1/11,2016/1/12,2016/1/13,2016/1/14,2016/1/15,2016/1/18,2016/1/19,2016/1/20,2016/1/21,2016/1/22,2016/1/25,2016/1/26,2016/1/27,2016/1/28,2016/1/29,2016/1/30,2016/2/1,2016/2/2,2016/2/3,2016/2/15,2016/2/16,2016/2/17,2016/2/18,2016/2/19,2016/2/22,2016/2/23,2016/2/24,2016/2/25,2016/2/26,2016/3/1,2016/3/2,2016/3/3,2016/3/4,2016/3/7,2016/3/8,2016/3/9,2016/3/10,2016/3/11,2016/3/14,2016/3/15,2016/3/16,2016/3/17,2016/3/18,2016/3/21,2016/3/22,2016/3/23,2016/3/24,2016/3/25,2016/3/28,2016/3/29,2016/3/30,2016/3/31,2016/4/1,2016/4/6,2016/4/7,2016/4/8,2016/4/11,2016/4/12,2016/4/13,2016/4/14,2016/4/15,2016/4/18,2016/4/19,2016/4/20,2016/4/21,2016/4/22,2016/4/25,2016/4/26,2016/4/27,2016/4/28,2016/4/29,2016/5/3,2016/5/4,2016/5/5,2016/5/6,2016/5/9,2016/5/10,2016/5/11,2016/5/12,2016/5/13,2016/5/16,2016/5/17,2016/5/18,2016/5/19,2016/5/20,2016/5/23,2016/5/24,2016/5/25,2016/5/26,2016/5/27,2016/5/30,2016/5/31,2016/6/1,2016/6/2,2016/6/3,2016/6/4,2016/6/6,2016/6/7,2016/6/8,2016/6/13,2016/6/14,2016/6/15,2016/6/16,2016/6/17,2016/6/20,2016/6/21,2016/6/22,2016/6/23,2016/6/24,2016/6/27,2016/6/28,2016/6/29,2016/6/30,2016/7/1,2016/7/4,2016/7/5,2016/7/6,2016/7/7,2016/7/11,2016/7/12,2016/7/13,2016/7/14,2016/7/15,2016/7/18,2016/7/19,2016/7/20,2016/7/21,2016/7/22,2016/7/25,2016/7/26,2016/7/27,2016/7/28,2016/7/29,2016/8/1,2016/8/2,2016/8/3,2016/8/4,2016/8/5,2016/8/8,2016/8/9,2016/8/10,2016/8/11,2016/8/12,2016/8/15,2016/8/16,2016/8/17,2016/8/18,2016/8/19,2016/8/22,2016/8/23,2016/8/24,2016/8/25,2016/8/26,2016/8/29,2016/8/30
3628 盈正,成交值(千元),"16,207","33,665","11,138","20,984","12,552","23,262","15,881","11,737","9,052","10,358","10,018","4,274","4,777","8,406","7,518","10,607","11,288","14,798","12,704","11,621","16,984","8,541","4,215","11,329","5,837","4,075","4,116","6,917","7,961","1,593","4,522","2,442","1,609","2,034","2,423","2,416","5,586","22,146","4,234","4,023","3,767","3,560","1,843","8,415","1,617","3,267","1,987","7,323","6,835","3,739","5,662","5,862","2,120","2,287","2,063","19,590","8,015","3,959","3,707","4,837","6,890","3,430","3,653","5,472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,154","3,177","3,057","1,071","5,848","2,679","2,590","3,554","2,152","1,668","2,885","1,907","2,219","3,254","3,182","3,212","4,359","16,949","7,413","3,847","4,510","5,534","3,635","5,998","2,023","4,161","1,331","1,962","1,672","1,676","5,960","5,069","1,636","2,501","2,007","1,423","2,217","1,133","2,721","3,586","1,624","5,991","2,868","1,927","2,102","2,874","2,395","2,977","4,649","4,483","2,935","4,479","2,972","3,904","3,187",848,"2,117","1,554",980,"1,246","2,868","2,560","1,755","1,473","2,208","2,383","1,058","1,276",937,"1,800",858,"1,549","4,725","2,053","1,180","1,812","1,970","2,211","1,776",888,399,"1,520","1,740",881,"1,544","1,149",960,"1,488","1,104","1,108","1,546",929,"2,285",264,"1,138","1,400","1,733","1,509","1,232","11,290","1,672","3,030","6,735","3,100","4,340","3,684","3,187","2,656","2,702","1,511","2,660","3,112","1,784","1,165","1,502",943,"1,226","1,932","1,930","1,089","1,387","2,382","1,676","2,723","1,864","4,010","1,232","2,936","1,121","3,474","1,622","2,113",781,"2,329","5,152","3,837","1,160",299,"1,649"
3629 地心引力,現股買進金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629 地心引力,現股賣出金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629 地心引力,成交值(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630 新鉅科,現股買進金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,29,15,132,0,121,90,30,249,78,316,16,47,0,207,32,557,381,467,149,100,17,83,115,32,16,65,16,258,0,207,0,182,30,199,47,30,30,160,0,43,199,43,264,341,59,304,89,103,43,87,15,132,86,127,191,122,172,81,175,160,107,119,386,0,39,710,26,0,52,13,66,0,"1,108",96,40,27,27,40,"1,128","2,505","12,329",901,"1,153",725,529,"11,791","11,078","2,219","16,550","37,013","21,529","10,479","16,302","49,599","13,318","39,328","67,026","93,842","74,687","36,848","131,652","51,534","33,184","15,498","45,425","19,544","24,092","11,310","21,972","97,293","114,065","19,839","21,872","22,795","27,550","33,287","18,419","18,968","10,571","10,331","10,510","1,915","7,985","8,548","14,210","8,855","5,557","21,165","34,177","11,378","6,930","8,124","14,027","5,717","9,834","5,112","3,599","7,902"
3630 新鉅科,現股賣出金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,30,15,134,0,122,91,31,249,78,317,16,47,0,208,32,565,382,472,151,100,17,84,116,33,16,65,16,262,0,211,0,185,30,201,46,31,30,160,0,43,201,43,267,341,59,306,89,104,44,87,15,132,87,128,191,123,174,82,178,161,108,121,389,0,39,705,26,0,54,13,66,0,"1,121",97,41,27,27,40,"1,146","2,545","12,244",898,"1,161",728,535,"12,020","11,019","2,228","16,640","37,486","21,514","10,383","16,541","49,933","13,369","39,583","66,997","94,376","74,919","36,746","130,897","51,660","33,108","15,479","45,488","19,432","24,367","11,240","21,980","97,718","113,812","19,845","21,854","22,684","27,639","33,238","18,500","18,988","10,575","10,321","10,517","1,919","7,916","8,577","14,307","8,855","5,561","21,318","34,371","11,325","6,947","8,099","14,040","5,715","9,866","5,116","3,590","7,889"
3630 新鉅科,成交值(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,650","2,820","1,279","2,121","2,809","2,207","2,446","3,599","3,794","5,549","5,364","3,891","3,571","2,133","5,717","5,383","8,350","13,000","6,206","4,510","4,591","2,873","3,393","4,442","2,985","2,805","1,864","2,746","2,431","2,537","5,830","4,676","4,267","3,681","3,233",755,"1,127","1,950","5,573","1,265","2,879","2,651","2,073","5,270","5,016","1,445","5,277","2,553","2,447","2,261","1,633",728,"2,378","1,927","3,090","3,421","3,105","2,780","2,247","1,486","1,376","1,378","1,650","3,462","1,082","1,635","2,295","1,283",546,"2,007",464,"2,071","1,483","4,505","1,690","1,295","1,368",960,"1,279","10,175","34,767","56,349","14,121","11,342","8,405","9,709","80,589","62,183","21,694","83,935","159,922","88,766","70,514","84,908","172,038","79,437","165,024","228,848","279,249","218,238","169,724","367,766","183,747","130,802","80,968","148,559","80,564","110,605","70,744","80,721","333,170","345,166","79,622","78,078","121,995","134,041","90,609","57,229","71,945","39,273","43,799","43,308","21,355","49,226","59,170","56,787","40,170","30,764","103,656","133,801","57,427","38,370","40,882","42,459","24,599","37,405","20,088","18,611","29,117"
3631 晟楠,現股買進金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,24,69,0,23,22,180,22,217,150,23,108,65,87,22,88,66,0,131,22,88,22,43,21,42,42,0,20,21,61,81,20,19,20,177,202,187,40,77,0,0,92,121,86,17,0,71,17,0,69,0,0,52,51,0,68,0,53,121,57,20,40,282,276,119,0,156,95,20,153,313,20,20,0,97,113,0,18,0,0,0,18,0,0,18,0,35,17,52,70,0,282,17,170,553,0,17,35,35,0,18,52,0,52,0,52,86,0,0,0,34,0,17,68,0,0,34,0,0,"3,385",183,0,424,139,0,58,0,38,238,"1,811","1,099",387,91,88,43,787
3631 晟楠,現股賣出金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,24,70,0,23,22,182,22,218,152,23,109,66,88,22,89,67,0,133,22,89,22,43,21,42,41,0,20,21,62,81,20,20,20,179,204,188,39,78,0,0,90,121,88,17,0,71,17,0,70,0,0,53,52,0,69,0,54,123,59,21,41,287,278,121,0,159,97,20,155,316,20,20,0,99,113,0,19,0,0,0,19,0,0,18,0,35,18,52,71,0,284,18,176,561,0,18,35,36,0,18,52,0,52,0,52,87,0,0,0,34,0,18,69,0,0,34,0,0,"3,379",181,0,430,140,0,58,0,38,237,"1,839","1,103",391,89,88,43,792
3631 晟楠,成交值(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,"2,470",49,429,622,68,"1,045",821,"1,311",398,936,"1,121",717,957,782,484,565,875,398,178,"1,425",503,664,396,867,825,999,415,149,502,183,713,362,200,218,298,"1,243","2,288","1,394",761,894,195,136,"1,514","1,503",403,104,181,460,241,158,333,210,0,191,464,71,443,459,374,"1,664","2,482",756,724,795,"1,112",521,100,864,634,221,"1,072",694,157,392,139,354,"1,017",75,147,37,95,239,255,18,364,803,300,384,730,588,950,192,"3,371","3,532","1,546","3,698",86,422,296,605,106,456,449,364,400,664,243,844,320,361,255,238,602,429,800,51,68,255,"28,419","5,261","21,900","5,113","2,305","3,645","1,099",905,"1,041",650,"28,432","3,765","16,797","7,837","3,277","1,788",947,"1,012","3,404"
3632 研勤,現股買進金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,24,120,"3,147","3,313",430,81,27,"2,031",814,"6,477","1,320","7,329","5,411","21,917","26,378","21,580","28,799","53,171","29,410","47,181","31,190","14,796","22,933","16,787","11,480","3,846","8,236","5,725","3,706","3,063","3,596","2,095","3,175","3,496",877,"1,043",915,"4,761","17,025","7,158","2,594","1,785",605,"2,653",669,536,"4,466",731,641,226,280,"1,609",230,297,"1,325",954,487,218,612,328,689,723,641,319,173,87,21,209,196,448,157,45,"4,331","3,354","1,473","3,158","1,259",804,524,431,142,374,456,499,46,23,68,834,117,46,0,517,133,135,68,598,23,230,91,111,180,111,243,178,"11,817","2,979",509,950,"8,178","1,130",141,280,116,489,748,298,227,206,"1,011",70,47,"1,465",822,"1,149",66,198,44,22,88,66,0,87,240,44,153,0,87,66
3632 研勤,現股賣出金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,24,121,"3,215","3,370",429,82,27,"2,050",818,"6,497","1,324","7,359","5,450","21,749","26,478","21,687","28,969","53,413","29,405","47,509","30,476","14,863","22,731","16,751","11,463","3,842","8,278","5,738","3,699","3,061","3,611","2,059","3,165","3,491",867,"1,035",912,"4,837","17,134","7,123","2,586","1,798",601,"2,669",669,536,"4,486",729,630,228,280,"1,609",229,297,"1,330",960,489,219,610,332,672,715,649,319,175,87,21,212,200,450,158,45,"4,435","3,323","1,474","3,184","1,250",798,520,429,144,375,455,502,46,23,68,845,117,46,0,516,134,135,68,599,23,230,92,113,180,111,245,179,"11,898","2,971",510,956,"8,166","1,132",141,281,117,491,748,299,229,207,"1,006",70,47,"1,480",831,"1,145",67,200,44,22,89,66,0,87,242,44,153,0,88,66
3632 研勤,成交值(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,921","2,784","3,487","17,662","36,152","8,008","7,153","7,654","41,819","25,631","72,487","38,426","89,688","92,303","174,088","165,395","128,268","172,999","219,825","206,388","151,366","228,768","112,427","144,824","126,943","74,071","49,585","57,554","52,077","34,386","32,888","23,023","28,844","24,323","20,931","14,296","16,371","10,742","42,599","74,460","30,810","32,640","14,588","17,779","15,776","13,087","7,344","31,887","9,478","12,160","4,565","5,066","9,464","5,898","9,198","7,010","7,801","6,119","3,753","5,483","7,801","16,837","13,271","8,210","4,282","5,024","2,352","2,699","2,345","4,065","3,223","3,450","2,141","37,420","24,819","12,582","23,876","9,838","6,902","5,214","4,187","3,821","6,679","5,512","5,024","2,960","3,101","1,800","7,531","3,250","2,461","1,506","5,558","4,030","2,082","2,194","11,386","4,580","3,292","3,264","2,356","2,752","2,135","2,600","2,611","58,663","18,193","5,552","4,955","28,679","7,531","5,195","3,243","2,971","3,639","4,429","4,453","2,369","2,647","8,617","3,866","1,984","9,994","7,903","8,883","6,001","3,461","1,906","1,501","1,226","1,500","1,384","1,178","1,887","1,605","2,579",656,"1,484","1,758"
3642 駿熠電,現股買進金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,808","2,729","11,214","21,562","3,303","3,202","4,481","17,677","2,233","9,387","8,136",286,"3,195","4,090","4,916","1,527",325,836,"6,660","2,355","1,209",773,618,660,"1,816",391,192,0,81,"1,692",980,137,"1,327","2,051",528,55,55,0,27,194,"2,503",810,749,109,"1,137","15,728","1,908","2,152",933,"2,684","1,202",620,"2,288","1,320",805,365,261,"3,224",444,"2,757",313,"1,280",156,206,52,"1,027",448,79,132,443,105,"5,860","9,076","5,278","10,861",54,406,"4,880",989,"2,857",468,0,158,720,908,"13,042","4,470","1,282",0,"13,008","3,615","3,448","25,129","8,290","2,806","1,482","1,729","5,274","3,211","2,589","3,791","3,787","7,489","1,797","1,821",679,528,221,27,299,55,81,"1,462","1,735",859,"1,633",208,459,"2,888","1,361",135,321,0,0,0,0,275,"2,446",571,639,336,120,674,236,207,0,119,29,824
3642 駿熠電,現股賣出金額(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,820","2,722","11,258","21,910","3,311","3,125","4,481","17,351","2,267","9,479","8,255",285,"3,170","4,098","4,997","1,520",325,852,"6,668","2,367","1,192",783,626,663,"1,831",389,195,0,82,"1,679",979,138,"1,311","2,065",530,55,55,0,27,194,"2,547",782,789,109,"1,134","15,890","1,898","2,175",943,"2,681","1,221",621,"2,337","1,325",817,366,263,"3,234",441,"2,741",312,"1,286",158,210,53,"1,033",453,80,133,446,106,"5,951","9,148","5,269","10,898",55,409,"4,893",995,"2,843",472,0,159,731,919,"13,172","4,484","1,298",0,"13,066","3,613","3,419","25,458","8,282","2,806","1,507","1,721","5,260","3,217","2,599","3,787","3,778","7,645","1,809","1,808",681,527,221,27,302,54,81,"1,485","1,749",866,"1,659",211,457,"2,904","1,354",136,322,0,0,0,0,277,"2,481",567,643,338,122,682,238,209,0,119,30,835
3642 駿熠電,成交值(千元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,180","14,842","20,278","71,233","26,920","36,585","31,357","61,905","43,705","70,913","42,203","24,984","57,891","53,524","31,121","13,351","5,704","29,533","37,142","12,164","14,243","14,332","12,064","5,677","13,192","14,084","2,088","17,121","2,362","27,667","17,560","9,872","9,503","19,770","3,242","3,642","1,992",818,"2,423","4,393","33,690","19,031","32,399","4,618","28,920","75,772","15,975","17,872","11,214","11,930","8,488","12,297","25,988","15,776","14,769","14,106","8,324","17,051","11,539","5,500","11,584","6,338","7,497","11,925","4,481","14,971","9,007","2,755","11,085","13,174","13,060","29,324","27,247","15,792","22,414","4,366","6,515","10,080","24,283","16,658","3,425","7,546","6,585","17,156","26,088","47,540","38,743","13,891","18,545","117,208","60,081","36,407","120,379","44,203","13,824","29,688","40,179","52,328","40,231","20,004","33,019","35,765","53,927","15,947","15,258","14,590","7,933","4,991","3,394","4,538","3,564","5,329","19,812","19,256","9,636","28,056","10,328","10,360","18,652","12,404","3,872","3,655","3,100",866,"2,679","3,300","18,168","29,808","16,512","14,060","5,794","8,835","4,412","5,323","3,431","4,138","4,862","3,837","9,065"
