公司,Data Field,2016/12/30
3141 晶宏,ROA－綜合損益,11.95
3144 新揚科,ROA－綜合損益,2.87
3147 大綜,ROA－綜合損益,3.77
3149 正達,ROA－綜合損益,-5.22
3152 璟德,ROA－綜合損益,22.61
3162 精確,ROA－綜合損益,-21.73
3163 波若威,ROA－綜合損益,9.6
3164 景岳,ROA－綜合損益,-14.65
3167 大量,ROA－綜合損益,3.75
3169 亞信,ROA－綜合損益,6.66
3171 新洲,ROA－綜合損益,4.31
3176 基亞,ROA－綜合損益,-19.05
3178 公準,ROA－綜合損益,12.18
3188 鑫龍騰,ROA－綜合損益,-4.23
3189 景碩,ROA－綜合損益,4.16
3191 和進,ROA－綜合損益,-41
3202 樺晟,ROA－綜合損益,-1.65
3205 佰研,ROA－綜合損益,20.79
3206 志豐,ROA－綜合損益,1.84
3207 耀勝,ROA－綜合損益,-1.95
3209 全科,ROA－綜合損益,2.66
3211 順達,ROA－綜合損益,0.03
3213 茂訊,ROA－綜合損益,13.08
3217 優群,ROA－綜合損益,9.03
3218 大學光,ROA－綜合損益,4.56
3219 倚強股份,ROA－綜合損益,-16.6
3221 台嘉碩,ROA－綜合損益,2.16
3224 三顧,ROA－綜合損益,-6.79
3226 至寶電,ROA－綜合損益,13.66
3227 原相,ROA－綜合損益,0.86
3228 金麗科,ROA－綜合損益,-4.68
3229 晟鈦,ROA－綜合損益,-17.01
3230 錦明,ROA－綜合損益,-9.34
3231 緯創,ROA－綜合損益,0.2
3232 昱捷,ROA－綜合損益,-11.38
3234 光環,ROA－綜合損益,5.68
3236 千如,ROA－綜合損益,6.08
3252 海灣,ROA－綜合損益,-0.75
3257 虹冠電,ROA－綜合損益,6.49
3259 鑫創,ROA－綜合損益,-8.85
3260 威剛,ROA－綜合損益,5.11
3264 欣銓,ROA－綜合損益,5.76
3265 台星科,ROA－綜合損益,8.13
3266 昇陽,ROA－綜合損益,-1.84
3268 海德威,ROA－綜合損益,-3.5
3272 東碩,ROA－綜合損益,4.46
3276 宇環,ROA－綜合損益,0.16
3284 太普高,ROA－綜合損益,6.03
3285 微端,ROA－綜合損益,3.58
3287 廣寰科,ROA－綜合損益,-7.55
3288 點晶,ROA－綜合損益,-20.44
3289 宜特,ROA－綜合損益,1.76
3290 東浦,ROA－綜合損益,-1.86
3293 鈊象,ROA－綜合損益,22.37
3294 英濟,ROA－綜合損益,-3.13
3296 勝德,ROA－綜合損益,1.83
3297 杭特,ROA－綜合損益,-1.03
3303 岱稜,ROA－綜合損益,4.4
3305 昇貿,ROA－綜合損益,1.45
3306 鼎天,ROA－綜合損益,4.2
3308 聯德,ROA－綜合損益,-1.13
3310 佳穎,ROA－綜合損益,6.93
3311 閎暉,ROA－綜合損益,-5.14
3312 弘憶股,ROA－綜合損益,0.76
3313 斐成,ROA－綜合損益,-13.65
3317 尼克森,ROA－綜合損益,2.74
3321 同泰,ROA－綜合損益,-9.16
3322 建舜電,ROA－綜合損益,-6.12
3323 加百裕,ROA－綜合損益,1.38
3324 雙鴻,ROA－綜合損益,12.69
3325 旭品,ROA－綜合損益,-1.67
3332 幸康,ROA－綜合損益,4.1
3338 泰碩,ROA－綜合損益,5.12
3339 泰谷,ROA－綜合損益,-18.78
3346 麗清,ROA－綜合損益,3.52
3354 律勝,ROA－綜合損益,-2.2
3356 奇偶,ROA－綜合損益,4.27
3360 尚立,ROA－綜合損益,1.95
3362 先進光,ROA－綜合損益,4.31
3363 上詮,ROA－綜合損益,8.86
3372 典範,ROA－綜合損益,-7.36
3373 熱映,ROA－綜合損益,0.81
3374 精材,ROA－綜合損益,-7.48
3376 新日興,ROA－綜合損益,4.74
3379 彬台,ROA－綜合損益,-3.43
3380 明泰,ROA－綜合損益,2.27
3383 新世紀,ROA－綜合損益,-31.29
3388 崇越電,ROA－綜合損益,3.69
3390 旭軟,ROA－綜合損益,-0.61
3402 漢科,ROA－綜合損益,5.08
3406 玉晶光,ROA－綜合損益,-3.85
3413 京鼎,ROA－綜合損益,11.13
3416 融程電,ROA－綜合損益,9.81
3419 譁裕,ROA－綜合損益,0.51
3426 台興,ROA－綜合損益,7.38
3432 台端,ROA－綜合損益,-3.09
3434 哲固,ROA－綜合損益,4.17
3437 榮創,ROA－綜合損益,0.98
3438 類比科,ROA－綜合損益,-1.08
3441 聯一光,ROA－綜合損益,-5.75
3443 創意,ROA－綜合損益,9.18
3444 利機,ROA－綜合損益,4.16
3450 聯鈞,ROA－綜合損益,18.39
3452 益通,ROA－綜合損益,-10.81
3454 晶睿,ROA－綜合損益,13.37
3455 由田,ROA－綜合損益,7.5
3465 進泰電子,ROA－綜合損益,-13.55
3466 致振,ROA－綜合損益,-2.15
3479 安勤,ROA－綜合損益,9.72
3481 群創,ROA－綜合損益,-1.13
3483 力致,ROA－綜合損益,0.5
3484 崧騰,ROA－綜合損益,3.43
3489 森寶,ROA－綜合損益,4.99
3490 單井,ROA－綜合損益,0.45
3491 昇達科,ROA－綜合損益,7.97
3492 長盛,ROA－綜合損益,8.21
3494 誠研,ROA－綜合損益,-3.98
3498 陽程,ROA－綜合損益,0.55
3499 環天科,ROA－綜合損益,-2.07
3501 維熹,ROA－綜合損益,6.4
3504 揚明光,ROA－綜合損益,-6.86
3508 位速,ROA－綜合損益,-20.33
3511 矽瑪,ROA－綜合損益,-13.22
3512 皇龍,ROA－綜合損益,-8.31
3515 華擎,ROA－綜合損益,0.72
3516 亞帝歐,ROA－綜合損益,-13.32
3518 柏騰,ROA－綜合損益,-17.68
3520 振維,ROA－綜合損益,-8.43
3521 鴻翊,ROA－綜合損益,0.55
3522 御頂,ROA－綜合損益,-4.8
3523 迎輝,ROA－綜合損益,-21.33
3526 凡甲,ROA－綜合損益,14.47
3527 聚積,ROA－綜合損益,7.69
3528 安馳,ROA－綜合損益,7.87
3529 力旺,ROA－綜合損益,25.16
3530 晶相光,ROA－綜合損益,13.7
3531 先益,ROA－綜合損益,1.2
3532 台勝科,ROA－綜合損益,3.3
3533 嘉澤,ROA－綜合損益,2.02
3535 晶彩科,ROA－綜合損益,0.23
3536 誠創,ROA－綜合損益,-2.31
3537 堡達,ROA－綜合損益,3.3
3540 曜越,ROA－綜合損益,2.24
3541 西柏,ROA－綜合損益,15.62
3545 敦泰,ROA－綜合損益,0.22
3546 宇峻,ROA－綜合損益,17.48
3548 兆利,ROA－綜合損益,5.41
3550 聯穎,ROA－綜合損益,-2.52
3551 世禾,ROA－綜合損益,0.18
3552 同致,ROA－綜合損益,10.1
3555 重鵬,ROA－綜合損益,21.63
3556 禾瑞亞,ROA－綜合損益,12.87
3557 嘉威,ROA－綜合損益,-8.92
3558 神準,ROA－綜合損益,11.35
3562 頂晶科,ROA－綜合損益,-23.67
3563 牧德,ROA－綜合損益,14.67
3564 其陽,ROA－綜合損益,5.98
3567 逸昌,ROA－綜合損益,14.73
3570 大塚,ROA－綜合損益,10.51
3576 聯合再生,ROA－綜合損益,-17.79
3577 泓格,ROA－綜合損益,11.23
3580 友威科,ROA－綜合損益,-7.19
3581 博磊,ROA－綜合損益,3.05
3583 辛耘,ROA－綜合損益,7.9
3587 閎康,ROA－綜合損益,10.33
3588 通嘉,ROA－綜合損益,6.17
3591 艾笛森,ROA－綜合損益,-6.12
3593 力銘,ROA－綜合損益,-12.21
3594 磐儀,ROA－綜合損益,0.04
3596 智易,ROA－綜合損益,9.11
3605 宏致,ROA－綜合損益,0.01
3607 谷崧,ROA－綜合損益,-8.05
3609 東林,ROA－綜合損益,-8.78
3611 鼎翰,ROA－綜合損益,10.7
3615 安可,ROA－綜合損益,2.91
3617 碩天,ROA－綜合損益,12.3
3622 洋華,ROA－綜合損益,-4.26
3623 富晶通,ROA－綜合損益,17.1
3624 光頡,ROA－綜合損益,2.31
3625 西勝,ROA－綜合損益,5.92
3628 盈正,ROA－綜合損益,1.93
3629 地心引力,ROA－綜合損益,-59.85
3630 新鉅科,ROA－綜合損益,-19.06
3631 晟楠,ROA－綜合損益,-3.36
3632 研勤,ROA－綜合損益,-11.4
3642 駿熠電,ROA－綜合損益,-16.13
3645 達邁,ROA－綜合損益,5.91
3646 艾恩特,ROA－綜合損益,3.28
3652 精聯,ROA－綜合損益,1.71
3653 健策,ROA－綜合損益,3.43
3661 世芯-KY,ROA－綜合損益,-6.31
3663 鑫科,ROA－綜合損益,2.63
3664 安瑞-KY,ROA－綜合損益,-8.83
3665 貿聯-KY,ROA－綜合損益,5.9
3666 光耀,ROA－綜合損益,2.61
3669 圓展,ROA－綜合損益,4.36
3672 康聯訊,ROA－綜合損益,10.47
3673 TPK-KY,ROA－綜合損益,-2
3675 德微,ROA－綜合損益,7.9
3679 新至陞,ROA－綜合損益,3.9
3680 家登,ROA－綜合損益,0.34
3682 亞太電,ROA－綜合損益,-11.91
3684 榮昌,ROA－綜合損益,11.91
3685 元創精密,ROA－綜合損益,0.12
3686 達能,ROA－綜合損益,-16.77
3687 歐買尬,ROA－綜合損益,-13.98
3689 湧德,ROA－綜合損益,0.85
3691 碩禾,ROA－綜合損益,9.84
3693 營邦,ROA－綜合損益,4.17
3694 海華,ROA－綜合損益,0.38
3698 隆達,ROA－綜合損益,-4.11
3701 大眾控,ROA－綜合損益,-1.37
3702 大聯大,ROA－綜合損益,2.03
3703 欣陸,ROA－綜合損益,3.03
3704 合勤控,ROA－綜合損益,0.37
3705 永信,ROA－綜合損益,5.05
3706 神達,ROA－綜合損益,4.26
3707 漢磊,ROA－綜合損益,-8.78
3708 上緯投控,ROA－綜合損益,-0.37
3709 鑫聯大投控,ROA－綜合損益,
3710 連展投控,ROA－綜合損益,
3711 日月光投控,ROA－綜合損益,
3712 永崴投控,ROA－綜合損益,
4102 永日,ROA－綜合損益,-11.12
4104 佳醫,ROA－綜合損益,1.41
4105 東洋,ROA－綜合損益,13.13
4106 雃博,ROA－綜合損益,-1.55
4107 邦特,ROA－綜合損益,13.77
4108 懷特,ROA－綜合損益,-9.59
4109 加捷生醫,ROA－綜合損益,-0.01
4111 濟生,ROA－綜合損益,3.84
4113 聯上,ROA－綜合損益,0.41
4114 健喬,ROA－綜合損益,1.42
4116 明基醫,ROA－綜合損益,3.02
4119 旭富,ROA－綜合損益,11.87
4120 友華,ROA－綜合損益,5.35
4121 優盛,ROA－綜合損益,-1.89
4123 晟德,ROA－綜合損益,-3.73
4126 太醫,ROA－綜合損益,11.1
4127 天良,ROA－綜合損益,-3.65
4128 中天,ROA－綜合損益,-5.65
4129 聯合,ROA－綜合損益,3.31
4130 健亞,ROA－綜合損益,6.76
4131 晶宇,ROA－綜合損益,-16.46
4133 亞諾法,ROA－綜合損益,3.89
4137 麗豐-KY,ROA－綜合損益,7.79
4138 曜亞,ROA－綜合損益,5.17
4139 馬光-KY,ROA－綜合損益,-10.68
4141 龍燈-KY,ROA－綜合損益,1.39
4142 國光生,ROA－綜合損益,-10.06
4144 康聯-KY,ROA－綜合損益,1.73
4147 中裕,ROA－綜合損益,-5.82
4148 全宇生技-KY,ROA－綜合損益,8.43
4152 台微體,ROA－綜合損益,-34.09
4153 鈺緯,ROA－綜合損益,-5.64
4154 康樂-KY,ROA－綜合損益,0.11
4155 訊映,ROA－綜合損益,5.55
4157 太景*-KY,ROA－綜合損益,-34.52
4160 創源,ROA－綜合損益,-2.13
4161 聿新科,ROA－綜合損益,-0.42
4162 智擎,ROA－綜合損益,19.15
4163 鐿鈦,ROA－綜合損益,13.25
4164 承業醫,ROA－綜合損益,0.83
4167 展旺,ROA－綜合損益,-6.22
4168 醣聯,ROA－綜合損益,-5.79
4171 瑞基,ROA－綜合損益,-7.63
4173 久裕,ROA－綜合損益,0.41
4174 浩鼎,ROA－綜合損益,-16.3
4175 杏一,ROA－綜合損益,4.16
4183 福永生技,ROA－綜合損益,8.04
4188 安克,ROA－綜合損益,-9.59
4190 佐登-KY,ROA－綜合損益,5.88
4192 杏國,ROA－綜合損益,-20.6
4198 環瑞醫,ROA－綜合損益,-33.32
4205 中華食,ROA－綜合損益,14.49
4207 環泰,ROA－綜合損益,2.25
4303 信立,ROA－綜合損益,-0.6
4304 勝昱,ROA－綜合損益,-6.93
4305 世坤,ROA－綜合損益,14
4306 炎洲,ROA－綜合損益,-2.06
4401 東隆興,ROA－綜合損益,10.82
4402 福大,ROA－綜合損益,-3.79
4406 新昕纖,ROA－綜合損益,0
4413 飛寶企業,ROA－綜合損益,-12.94
4414 如興,ROA－綜合損益,-9.57
4415 台原藥,ROA－綜合損益,-60.44
4416 三圓,ROA－綜合損益,-3.23
4417 金洲,ROA－綜合損益,8.81
4419 元勝,ROA－綜合損益,-19.89
4420 光明,ROA－綜合損益,2.29
4426 利勤,ROA－綜合損益,19.49
4429 聚紡,ROA－綜合損益,0.53
4430 耀億,ROA－綜合損益,-0.25
4432 銘旺實,ROA－綜合損益,6.76
4433 興采,ROA－綜合損益,2.5
4438 廣越,ROA－綜合損益,7.38
4502 健信,ROA－綜合損益,1.06
4503 金雨,ROA－綜合損益,3.24
4506 崇友,ROA－綜合損益,9.42
4510 高鋒,ROA－綜合損益,1.82
4513 福裕,ROA－綜合損益,-3.69
4523 永彰,ROA－綜合損益,-4.53
4526 東台,ROA－綜合損益,-0.22
4527 方土霖,ROA－綜合損益,7.91
4528 江興鍛,ROA－綜合損益,4.02
4529 淳紳,ROA－綜合損益,-10.02
4530 宏易,ROA－綜合損益,38.91
4532 瑞智,ROA－綜合損益,2.87
4533 協易機,ROA－綜合損益,0.26
4534 慶騰,ROA－綜合損益,5.2
4535 至興,ROA－綜合損益,7.34
4536 拓凱,ROA－綜合損益,4.76
4538 大詠城,ROA－綜合損益,5.11
4540 全球傳動,ROA－綜合損益,1.28
4541 晟田,ROA－綜合損益,-0.81
4542 科嶠,ROA－綜合損益,-7.3
4543 萬在,ROA－綜合損益,2.65
4545 銘鈺,ROA－綜合損益,6.18
4549 桓達,ROA－綜合損益,9.42
4550 長佳,ROA－綜合損益,4.71
4551 智伸科,ROA－綜合損益,7.05
4552 力達-KY,ROA－綜合損益,13.4
4554 橙的,ROA－綜合損益,4.81
4555 氣立,ROA－綜合損益,0.82
4556 旭然,ROA－綜合損益,-0.28
4557 永新-KY,ROA－綜合損益,9.76
4560 強信-KY,ROA－綜合損益,3.18
4561 健椿,ROA－綜合損益,2.69
4562 穎漢,ROA－綜合損益,8.65
4563 百德,ROA－綜合損益,4.68
4564 元翎,ROA－綜合損益,5.35
4566 時碩工業,ROA－綜合損益,2.91
4568 科際精密,ROA－綜合損益,17.98
4571 鈞興-KY,ROA－綜合損益,
4572 駐龍,ROA－綜合損益,11.91
4576 大銀微系統,ROA－綜合損益,0.7
4609 唐鋒,ROA－綜合損益,-1.53
4702 中美實,ROA－綜合損益,-25.8
4706 大恭,ROA－綜合損益,7.4
4707 磐亞,ROA－綜合損益,4.12
4711 永純,ROA－綜合損益,7.21
4712 南璋,ROA－綜合損益,-16.44
4714 永捷,ROA－綜合損益,6.65
4716 大立,ROA－綜合損益,2.34
4720 德淵,ROA－綜合損益,0.86
4721 美琪瑪,ROA－綜合損益,6.28
4722 國精化,ROA－綜合損益,10.38
4725 信昌化,ROA－綜合損益,-2.92
4726 永昕,ROA－綜合損益,-10.93
4728 雙美,ROA－綜合損益,-0.49
4729 熒茂,ROA－綜合損益,3.09
4735 豪展,ROA－綜合損益,10.47
4736 泰博,ROA－綜合損益,10.51
4737 華廣,ROA－綜合損益,3.73
4739 康普,ROA－綜合損益,4.07
4741 泓瀚,ROA－綜合損益,8.94
4743 合一,ROA－綜合損益,-9.46
4744 皇將,ROA－綜合損益,10.51
4745 合富-KY,ROA－綜合損益,-0.9
4746 台耀,ROA－綜合損益,10.84
4747 強生,ROA－綜合損益,6.76
4754 國碳科,ROA－綜合損益,11.28
4755 三福化,ROA－綜合損益,7.11
4760 勤凱,ROA－綜合損益,5.15
4763 材料-KY,ROA－綜合損益,9.97
4764 雙鍵,ROA－綜合損益,9.24
4766 南寶,ROA－綜合損益,9.76
4767 誠泰科技,ROA－綜合損益,1.42
4803 VHQ-KY,ROA－綜合損益,9.05
4804 大略-KY,ROA－綜合損益,9.3
4806 昇華,ROA－綜合損益,1.82
4807 日成-KY,ROA－綜合損益,19.56
4903 聯光通,ROA－綜合損益,-0.68
4904 遠傳,ROA－綜合損益,8.43
4905 台聯電,ROA－綜合損益,-22.61
4906 正文,ROA－綜合損益,0.84
4907 富宇,ROA－綜合損益,-0.06
4908 前鼎,ROA－綜合損益,6.91
4909 新復興,ROA－綜合損益,4.14
4911 德英,ROA－綜合損益,-1.68
4912 聯德控股-KY,ROA－綜合損益,0.98
4915 致伸,ROA－綜合損益,3.81
4916 事欣科,ROA－綜合損益,5.43
4919 新唐,ROA－綜合損益,11.26
4924 欣厚-KY,ROA－綜合損益,-15.34
4927 泰鼎-KY,ROA－綜合損益,1.75
4930 燦星網,ROA－綜合損益,-2.08
4931 新盛力,ROA－綜合損益,5.44
4933 友輝,ROA－綜合損益,4.09
4934 太極,ROA－綜合損益,-6.86
4935 茂林-KY,ROA－綜合損益,6.06
4938 和碩,ROA－綜合損益,2.98
4939 亞電,ROA－綜合損益,-2.13
4942 嘉彰,ROA－綜合損益,-2.29
4943 康控-KY,ROA－綜合損益,0.36
4944 兆遠,ROA－綜合損益,-15.49
4946 辣椒,ROA－綜合損益,-10.64
4947 昂寶-KY,ROA－綜合損益,13.1
4950 牧東,ROA－綜合損益,13.08
4952 凌通,ROA－綜合損益,12.86
4953 緯軟,ROA－綜合損益,1.49
4956 光鋐,ROA－綜合損益,0.21
4958 臻鼎-KY,ROA－綜合損益,-0.43
4960 誠美材,ROA－綜合損益,-9.97
4961 天鈺,ROA－綜合損益,7.28
4966 譜瑞-KY,ROA－綜合損益,13.33
4967 十銓,ROA－綜合損益,9.09
4968 立積,ROA－綜合損益,11.72
4971 IET-KY,ROA－綜合損益,4.95
4972 湯石照明,ROA－綜合損益,5.21
4973 廣穎,ROA－綜合損益,7.05
4974 亞泰,ROA－綜合損益,6.01
4976 佳凌,ROA－綜合損益,-2.16
4977 眾達-KY,ROA－綜合損益,13.7
4979 華星光,ROA－綜合損益,-3.25
4987 科誠,ROA－綜合損益,7.58
4989 榮科,ROA－綜合損益,19.88
4991 環宇-KY,ROA－綜合損益,10.7
4994 傳奇,ROA－綜合損益,-5.64
4995 晶達,ROA－綜合損益,6.19
4999 鑫禾,ROA－綜合損益,11.42
5007 三星,ROA－綜合損益,14.1
5009 榮剛,ROA－綜合損益,1.1
5011 久陽,ROA－綜合損益,2.09
5013 強新,ROA－綜合損益,5.94
5014 建錩,ROA－綜合損益,2.78
5015 華祺,ROA－綜合損益,10.7
5016 松和,ROA－綜合損益,6.81
5102 富強,ROA－綜合損益,3.81
5201 凱衛,ROA－綜合損益,-0.23
5202 力新,ROA－綜合損益,1.82
5203 訊連,ROA－綜合損益,5.23
5205 中茂,ROA－綜合損益,-36.06
5206 坤悅,ROA－綜合損益,3.21
5209 新鼎,ROA－綜合損益,5.67
5210 寶碩,ROA－綜合損益,-0.31
5211 蒙恬,ROA－綜合損益,2.6
5212 凌網,ROA－綜合損益,3.68
5213 亞昕,ROA－綜合損益,1.16
5215 科嘉-KY,ROA－綜合損益,-0.67
5220 萬達光電,ROA－綜合損益,14.06
5223 安力-KY,ROA－綜合損益,-1.67
5225 東科-KY,ROA－綜合損益,-0.64
5227 立凱-KY,ROA－綜合損益,-9.23
5230 雷笛克光學,ROA－綜合損益,-0.32
5234 達興材料,ROA－綜合損益,11.03
5243 乙盛-KY,ROA－綜合損益,-0.85
5245 智晶,ROA－綜合損益,18.47
5251 天鉞電,ROA－綜合損益,4.67
5258 虹堡,ROA－綜合損益,12.09
5259 奕智博,ROA－綜合損益,-39.04
5263 智崴,ROA－綜合損益,3.24
5264 鎧勝-KY,ROA－綜合損益,0.93
5269 祥碩,ROA－綜合損益,19.3
5272 笙科,ROA－綜合損益,6.82
5274 信驊,ROA－綜合損益,23.49
5276 達輝-KY,ROA－綜合損益,4.68
5278 尚凡,ROA－綜合損益,-32.07
5281 大峽谷-KY,ROA－綜合損益,0.61
5283 禾聯碩,ROA－綜合損益,20.3
5284 jpp-KY,ROA－綜合損益,8.09
5285 界霖,ROA－綜合損益,3
5287 數字,ROA－綜合損益,20.65
5288 豐祥-KY,ROA－綜合損益,11.79
5289 宜鼎,ROA－綜合損益,10.33
5291 邑昇,ROA－綜合損益,-1.61
5299 杰力,ROA－綜合損益,5.16
5301 寶得利,ROA－綜合損益,-9.43
5302 太欣,ROA－綜合損益,-1.55
5304 鼎創達,ROA－綜合損益,1.83
5305 敦南,ROA－綜合損益,-0.1
5306 桂盟,ROA－綜合損益,6.68
5309 系統電,ROA－綜合損益,-13.55
5310 天剛,ROA－綜合損益,-4.51
5312 寶島科,ROA－綜合損益,5.65
5314 世紀,ROA－綜合損益,-25.22
5315 光聯,ROA－綜合損益,22.01
5321 友銓,ROA－綜合損益,5.31
5324 士開,ROA－綜合損益,1.87
5328 華容,ROA－綜合損益,3.48
5340 建榮,ROA－綜合損益,1.2
5344 立衛,ROA－綜合損益,-10.37
5345 天揚,ROA－綜合損益,-12.88
5347 世界,ROA－綜合損益,16.46
5348 系通,ROA－綜合損益,-16.89
5349 先豐,ROA－綜合損益,4.85
5351 鈺創,ROA－綜合損益,-5.9
5353 台林,ROA－綜合損益,2.2
5355 佳總,ROA－綜合損益,-2.25
5356 協益,ROA－綜合損益,3.61
5364 力麗店,ROA－綜合損益,0.72
5371 中光電,ROA－綜合損益,0.14
5381 合正,ROA－綜合損益,32.12
5383 金利,ROA－綜合損益,-8.06
5386 青雲,ROA－綜合損益,7.27
5388 中磊,ROA－綜合損益,5.38
5392 應華,ROA－綜合損益,-1.66
5398 慕康生醫,ROA－綜合損益,0.96
5403 中菲,ROA－綜合損益,7.47
5410 國眾,ROA－綜合損益,5.51
5425 台半,ROA－綜合損益,7.75
5426 振發,ROA－綜合損益,3.82
5432 達威,ROA－綜合損益,3.58
5434 崇越,ROA－綜合損益,8.96
5438 東友,ROA－綜合損益,4.51
5439 高技,ROA－綜合損益,9.99
5443 均豪,ROA－綜合損益,3.63
5450 寶聯通,ROA－綜合損益,0.06
5452 佶優,ROA－綜合損益,-0.87
5455 昇益,ROA－綜合損益,-8.12
5457 宣德,ROA－綜合損益,-0.51
5460 同協,ROA－綜合損益,1.06
5464 霖宏,ROA－綜合損益,0.54
5465 富驊,ROA－綜合損益,1.68
5468 凱鈺,ROA－綜合損益,-13.47
5469 瀚宇博,ROA－綜合損益,0.63
5471 松翰,ROA－綜合損益,6.85
5474 聰泰,ROA－綜合損益,24.06
5475 德宏,ROA－綜合損益,-17.64
5478 智冠,ROA－綜合損益,3.59
5481 新華,ROA－綜合損益,8.37
5483 中美晶,ROA－綜合損益,-2.5
5484 慧友,ROA－綜合損益,0.61
5487 通泰,ROA－綜合損益,6.84
5488 松普,ROA－綜合損益,-2.66
5489 彩富,ROA－綜合損益,7.75
5490 同亨,ROA－綜合損益,14.33
5493 三聯,ROA－綜合損益,8.18
5498 凱崴,ROA－綜合損益,-1.85
5508 永信建,ROA－綜合損益,7.15
5511 德昌,ROA－綜合損益,5.77
5512 力麒,ROA－綜合損益,0.91
5514 三豐,ROA－綜合損益,3.27
5515 建國,ROA－綜合損益,-2.05
5516 雙喜,ROA－綜合損益,-4.47
5519 隆大,ROA－綜合損益,3.14
5520 力泰,ROA－綜合損益,6.01
5521 工信,ROA－綜合損益,1.4
5522 遠雄,ROA－綜合損益,3.06
5523 豐謙,ROA－綜合損益,-0.87
5525 順天,ROA－綜合損益,0.63
5529 志嘉,ROA－綜合損益,-4.66
5530 龍巖,ROA－綜合損益,3.79
5531 鄉林,ROA－綜合損益,0.08
5533 皇鼎,ROA－綜合損益,1.83
5534 長虹,ROA－綜合損益,9.77
5536 聖暉,ROA－綜合損益,4.2
5538 東明-KY,ROA－綜合損益,4.03
5543 崇佑-KY,ROA－綜合損益,-1.63
5601 台聯櫃,ROA－綜合損益,1.13
5603 陸海,ROA－綜合損益,3.9
5604 中連貨,ROA－綜合損益,3.48
5607 遠雄港,ROA－綜合損益,3.56
5608 四維航,ROA－綜合損益,-3.99
5609 中菲行,ROA－綜合損益,5.48
5701 劍湖山,ROA－綜合損益,-9.28
5703 亞都,ROA－綜合損益,1.52
5704 老爺知,ROA－綜合損益,2.07
5706 鳳凰,ROA－綜合損益,7.46
5820 日盛金,ROA－綜合損益,0.15
5864 致和證,ROA－綜合損益,5.77
5871 中租-KY,ROA－綜合損益,1.91
5876 上海商銀,ROA－綜合損益,0.9
5878 台名,ROA－綜合損益,15.1
5880 合庫金,ROA－綜合損益,0.35
5902 德記,ROA－綜合損益,2.98
5903 全家,ROA－綜合損益,5.55
5904 寶雅,ROA－綜合損益,19.19
5905 南仁湖,ROA－綜合損益,2.45
5906 台南-KY,ROA－綜合損益,-16.74
5907 大洋-KY,ROA－綜合損益,-2.57
6005 群益證,ROA－綜合損益,1.4
6015 宏遠證,ROA－綜合損益,-1.54
6016 康和證,ROA－綜合損益,-1.1
6020 大展證,ROA－綜合損益,0.49
6021 大慶證,ROA－綜合損益,-0.29
6023 元大期,ROA－綜合損益,1.57
6024 群益期,ROA－綜合損益,2.18
6026 福邦證,ROA－綜合損益,3.4
6101 寬魚國際,ROA－綜合損益,-10.65
6103 合邦,ROA－綜合損益,1.88
6104 創惟,ROA－綜合損益,9.59
6108 競國,ROA－綜合損益,2.4
6109 亞元,ROA－綜合損益,1.34
6111 大宇資,ROA－綜合損益,-18.14
6112 聚碩,ROA－綜合損益,4.88
6113 亞矽,ROA－綜合損益,5.69
6114 久威,ROA－綜合損益,12.6
6115 鎰勝,ROA－綜合損益,6.15
6116 彩晶,ROA－綜合損益,10.61
6117 迎廣,ROA－綜合損益,-7.91
6118 建達,ROA－綜合損益,0.14
6120 達運,ROA－綜合損益,-3.15
6121 新普,ROA－綜合損益,4.85
6122 擎邦,ROA－綜合損益,-1.58
6123 上奇,ROA－綜合損益,6.22
6124 業強,ROA－綜合損益,3.7
6125 廣運,ROA－綜合損益,-7.82
6126 信音,ROA－綜合損益,0.38
6127 九豪,ROA－綜合損益,-2.03
6128 上福,ROA－綜合損益,9.65
6129 普誠,ROA－綜合損益,-0.04
6130 星寶國際,ROA－綜合損益,-2.49
6131 鈞泰,ROA－綜合損益,13.97
6133 金橋,ROA－綜合損益,-2.11
6134 萬旭,ROA－綜合損益,-1.01
6136 富爾特,ROA－綜合損益,14.68
6138 茂達,ROA－綜合損益,8.94
6139 亞翔,ROA－綜合損益,1.53
6140 訊達,ROA－綜合損益,-5.19
6141 柏承,ROA－綜合損益,-5.46
6142 友勁,ROA－綜合損益,4.36
6143 振曜,ROA－綜合損益,2.8
6144 得利影,ROA－綜合損益,-9.37
6146 耕興,ROA－綜合損益,14.66
6147 頎邦,ROA－綜合損益,4.38
6148 驊宏資,ROA－綜合損益,-6.58
6150 撼訊,ROA－綜合損益,1.02
6151 晉倫,ROA－綜合損益,5.67
6152 百一,ROA－綜合損益,-2.96
6153 嘉聯益,ROA－綜合損益,-2.44
6154 順發,ROA－綜合損益,4.89
6155 鈞寶,ROA－綜合損益,1.95
6156 松上,ROA－綜合損益,3.41
6158 禾昌,ROA－綜合損益,-1.87
6160 欣技,ROA－綜合損益,6.45
6161 捷波,ROA－綜合損益,3.62
6163 華電網,ROA－綜合損益,0.96
6164 華興,ROA－綜合損益,1.73
6165 捷泰,ROA－綜合損益,-5.96
6166 凌華,ROA－綜合損益,3.1
6167 久正,ROA－綜合損益,5.29
6168 宏齊,ROA－綜合損益,-5.06
6169 昱泉,ROA－綜合損益,-31.28
6170 統振,ROA－綜合損益,-2.73
6171 亞銳士,ROA－綜合損益,1.46
6172 互億,ROA－綜合損益,1.48
6173 信昌電,ROA－綜合損益,6.85
