證券代碼,Data Field,2014/12/31
3016 嘉晶,CAPM_Beta 一年,0.8185
3017 奇鋐,CAPM_Beta 一年,1.6341
3018 同開,CAPM_Beta 一年,0.8768
3019 亞光,CAPM_Beta 一年,1.1968
3021 鴻名,CAPM_Beta 一年,0.8681
3022 威強電,CAPM_Beta 一年,0.8096
3023 信邦,CAPM_Beta 一年,0.7936
3024 憶聲,CAPM_Beta 一年,0.8182
3025 星通,CAPM_Beta 一年,0.7251
3026 禾伸堂,CAPM_Beta 一年,0.6557
3027 盛達,CAPM_Beta 一年,0.9729
3028 增你強,CAPM_Beta 一年,0.3218
3029 零壹,CAPM_Beta 一年,1.1409
3030 德律,CAPM_Beta 一年,0.64
3031 佰鴻,CAPM_Beta 一年,1.0271
3032 偉訓,CAPM_Beta 一年,0.9025
3033 威健,CAPM_Beta 一年,0.3712
3034 聯詠,CAPM_Beta 一年,0.8955
3035 智原,CAPM_Beta 一年,1.057
3036 文曄,CAPM_Beta 一年,0.7675
3037 欣興,CAPM_Beta 一年,1.5021
3038 全台,CAPM_Beta 一年,0.8538
3040 遠見,CAPM_Beta 一年,0.7617
3041 揚智,CAPM_Beta 一年,0.9098
3042 晶技,CAPM_Beta 一年,1.0034
3043 科風,CAPM_Beta 一年,0.7802
3044 健鼎,CAPM_Beta 一年,0.8941
3045 台灣大,CAPM_Beta 一年,0.4292
3046 建碁,CAPM_Beta 一年,0.9054
3047 訊舟,CAPM_Beta 一年,0.9508
3048 益登,CAPM_Beta 一年,0.8169
3049 和鑫,CAPM_Beta 一年,1.2124
3050 鈺德,CAPM_Beta 一年,0.8154
3051 力特,CAPM_Beta 一年,0.3217
3052 夆典,CAPM_Beta 一年,0.7631
3054 立萬利,CAPM_Beta 一年,1.1576
3055 蔚華科,CAPM_Beta 一年,1.1467
3056 總太,CAPM_Beta 一年,0.5934
3057 喬鼎,CAPM_Beta 一年,1.5504
3058 立德,CAPM_Beta 一年,0.8678
3059 華晶科,CAPM_Beta 一年,1.4232
3060 銘異,CAPM_Beta 一年,0.9487
3062 建漢,CAPM_Beta 一年,1.4649
3064 泰偉,CAPM_Beta 一年,0.8555
3066 李洲,CAPM_Beta 一年,0.0562
3067 全域,CAPM_Beta 一年,0.3789
3071 協禧,CAPM_Beta 一年,0.8591
3073 凱柏實業,CAPM_Beta 一年,0.6538
3078 僑威,CAPM_Beta 一年,0.9328
3081 聯亞,CAPM_Beta 一年,0
3083 網龍,CAPM_Beta 一年,1.3305
3085 新零售,CAPM_Beta 一年,0
3086 華義,CAPM_Beta 一年,1.1928
3088 艾訊,CAPM_Beta 一年,1.3152
3089 元炬,CAPM_Beta 一年,0.9906
3090 日電貿,CAPM_Beta 一年,0.7649
3092 鴻碩,CAPM_Beta 一年,1.5079
3093 港建,CAPM_Beta 一年,0.4639
3094 聯傑,CAPM_Beta 一年,1.3486
3095 及成,CAPM_Beta 一年,0.8176
3105 穩懋,CAPM_Beta 一年,0.8926
3114 好德,CAPM_Beta 一年,0.6516
3115 寶島極,CAPM_Beta 一年,0.7547
3118 進階,CAPM_Beta 一年,0.7406
3122 笙泉,CAPM_Beta 一年,0
3128 昇銳,CAPM_Beta 一年,0.8741
3130 一零四,CAPM_Beta 一年,0.0084
3131 弘塑,CAPM_Beta 一年,0.9492
3141 晶宏,CAPM_Beta 一年,1.1373
3144 新揚科,CAPM_Beta 一年,0.7217
3147 大綜,CAPM_Beta 一年,0
3149 正達,CAPM_Beta 一年,0.9185
3152 璟德,CAPM_Beta 一年,0.557
3162 精確,CAPM_Beta 一年,0.223
3163 波若威,CAPM_Beta 一年,1.7426
3164 景岳,CAPM_Beta 一年,0.4138
3167 大量,CAPM_Beta 一年,0.7231
3169 亞信,CAPM_Beta 一年,1.4679
3171 新洲,CAPM_Beta 一年,0.2843
3176 基亞,CAPM_Beta 一年,1.9039
3178 公準,CAPM_Beta 一年,0
3188 鑫龍騰,CAPM_Beta 一年,0.5508
3189 景碩,CAPM_Beta 一年,1.1111
3191 和進,CAPM_Beta 一年,0.5028
3202 樺晟,CAPM_Beta 一年,0.6982
3205 佰研,CAPM_Beta 一年,0.8871
3206 志豐,CAPM_Beta 一年,0.6435
3207 耀勝,CAPM_Beta 一年,0.5192
3209 全科,CAPM_Beta 一年,0.9038
3211 順達,CAPM_Beta 一年,0.6238
3213 茂訊,CAPM_Beta 一年,0.5343
3217 優群,CAPM_Beta 一年,0.6852
3218 大學光,CAPM_Beta 一年,1.371
3219 倚強股份,CAPM_Beta 一年,0.3466
3221 台嘉碩,CAPM_Beta 一年,1.6637
3224 三顧,CAPM_Beta 一年,1.2914
3226 至寶電,CAPM_Beta 一年,0.2158
3227 原相,CAPM_Beta 一年,1.2338
3228 金麗科,CAPM_Beta 一年,0.8188
3229 晟鈦,CAPM_Beta 一年,0.8812
3230 錦明,CAPM_Beta 一年,0.8256
3231 緯創,CAPM_Beta 一年,1.0244
3232 昱捷,CAPM_Beta 一年,1.2305
3234 光環,CAPM_Beta 一年,1.1874
3236 千如,CAPM_Beta 一年,1.2606
3252 海灣,CAPM_Beta 一年,0.1612
3257 虹冠電,CAPM_Beta 一年,1.335
3259 鑫創,CAPM_Beta 一年,0.891
3260 威剛,CAPM_Beta 一年,0.9624
3264 欣銓,CAPM_Beta 一年,0.9806
3265 台星科,CAPM_Beta 一年,0.8787
3266 昇陽,CAPM_Beta 一年,0
3268 海德威,CAPM_Beta 一年,1.372
3272 東碩,CAPM_Beta 一年,1.6624
3276 宇環,CAPM_Beta 一年,1.0258
3284 太普高,CAPM_Beta 一年,0.5882
3285 微端,CAPM_Beta 一年,1.2935
3287 廣寰科,CAPM_Beta 一年,1.3082
3288 點晶,CAPM_Beta 一年,0.9645
3289 宜特,CAPM_Beta 一年,1.6403
3290 東浦,CAPM_Beta 一年,0.8548
3293 鈊象,CAPM_Beta 一年,1.7355
3294 英濟,CAPM_Beta 一年,1.1524
3296 勝德,CAPM_Beta 一年,0.9834
3297 杭特,CAPM_Beta 一年,1.002
3303 岱稜,CAPM_Beta 一年,1.0676
3305 昇貿,CAPM_Beta 一年,0.6957
3306 鼎天,CAPM_Beta 一年,1.1581
3308 聯德,CAPM_Beta 一年,1.3382
3310 佳穎,CAPM_Beta 一年,0.842
3311 閎暉,CAPM_Beta 一年,0.932
3312 弘憶股,CAPM_Beta 一年,0.2881
3313 斐成,CAPM_Beta 一年,0.7077
3317 尼克森,CAPM_Beta 一年,1.3856
3321 同泰,CAPM_Beta 一年,0
3322 建舜電,CAPM_Beta 一年,0.7733
3323 加百裕,CAPM_Beta 一年,0.8426
3324 雙鴻,CAPM_Beta 一年,1.1967
3325 旭品,CAPM_Beta 一年,0.7378
3332 幸康,CAPM_Beta 一年,0.2547
3338 泰碩,CAPM_Beta 一年,0.7626
3339 泰谷,CAPM_Beta 一年,1.0147
3346 麗清,CAPM_Beta 一年,0
3354 律勝,CAPM_Beta 一年,1.0141
3356 奇偶,CAPM_Beta 一年,0.7688
3360 尚立,CAPM_Beta 一年,1.1237
3362 先進光,CAPM_Beta 一年,1.1341
3363 上詮,CAPM_Beta 一年,0.7918
3372 典範,CAPM_Beta 一年,0.734
3373 熱映,CAPM_Beta 一年,0.9397
3374 精材,CAPM_Beta 一年,0
3376 新日興,CAPM_Beta 一年,0.7903
3379 彬台,CAPM_Beta 一年,0.5681
3380 明泰,CAPM_Beta 一年,1.1928
3383 新世紀,CAPM_Beta 一年,1.1939
3388 崇越電,CAPM_Beta 一年,0.3323
3390 旭軟,CAPM_Beta 一年,0.7425
3402 漢科,CAPM_Beta 一年,0.8966
3406 玉晶光,CAPM_Beta 一年,1.0829
3413 京鼎,CAPM_Beta 一年,0
3416 融程電,CAPM_Beta 一年,0.6198
3419 譁裕,CAPM_Beta 一年,1.2615
3426 台興,CAPM_Beta 一年,0
3432 台端,CAPM_Beta 一年,0.4903
3434 哲固,CAPM_Beta 一年,0.3078
3437 榮創,CAPM_Beta 一年,0.7353
3438 類比科,CAPM_Beta 一年,0.8046
3441 聯一光,CAPM_Beta 一年,1.1464
3443 創意,CAPM_Beta 一年,0.7213
3444 利機,CAPM_Beta 一年,1.0204
3450 聯鈞,CAPM_Beta 一年,1.717
3452 益通,CAPM_Beta 一年,1.5654
3454 晶睿,CAPM_Beta 一年,1.0194
3455 由田,CAPM_Beta 一年,0.7528
3465 進泰電子,CAPM_Beta 一年,0.1636
3466 致振,CAPM_Beta 一年,0.4946
3479 安勤,CAPM_Beta 一年,0.6445
3481 群創,CAPM_Beta 一年,1.5613
3483 力致,CAPM_Beta 一年,0.7696
3484 崧騰,CAPM_Beta 一年,1.2903
3489 森寶,CAPM_Beta 一年,0.4509
3490 單井,CAPM_Beta 一年,1.1103
3491 昇達科,CAPM_Beta 一年,1.0002
3492 長盛,CAPM_Beta 一年,0
3494 誠研,CAPM_Beta 一年,0.9203
3498 陽程,CAPM_Beta 一年,1.9806
3499 環天科,CAPM_Beta 一年,0.5631
3501 維熹,CAPM_Beta 一年,1.1465
3504 揚明光,CAPM_Beta 一年,1.2422
3508 位速,CAPM_Beta 一年,1.2484
3511 矽瑪,CAPM_Beta 一年,0.924
3512 皇龍,CAPM_Beta 一年,0.6771
3515 華擎,CAPM_Beta 一年,0.6313
3516 亞帝歐,CAPM_Beta 一年,0.8688
3518 柏騰,CAPM_Beta 一年,1.0063
3520 振維,CAPM_Beta 一年,0.7946
3521 鴻翊,CAPM_Beta 一年,0.2964
3522 御頂,CAPM_Beta 一年,1.1015
3523 迎輝,CAPM_Beta 一年,0.2723
3526 凡甲,CAPM_Beta 一年,0.8313
3527 聚積,CAPM_Beta 一年,0.6885
3528 安馳,CAPM_Beta 一年,0.4345
3529 力旺,CAPM_Beta 一年,1.8286
3530 晶相光,CAPM_Beta 一年,0
3531 先益,CAPM_Beta 一年,0.671
3532 台勝科,CAPM_Beta 一年,1.0037
3533 嘉澤,CAPM_Beta 一年,1.1224
3535 晶彩科,CAPM_Beta 一年,0.8562
3536 誠創,CAPM_Beta 一年,0.6089
3537 堡達,CAPM_Beta 一年,0.8073
3540 曜越,CAPM_Beta 一年,0.9819
3541 西柏,CAPM_Beta 一年,1.9807
3545 敦泰,CAPM_Beta 一年,0.9871
3546 宇峻,CAPM_Beta 一年,1.1885
3548 兆利,CAPM_Beta 一年,1.1228
3550 聯穎,CAPM_Beta 一年,0.8595
3551 世禾,CAPM_Beta 一年,1.1139
3552 同致,CAPM_Beta 一年,1.6093
3555 重鵬,CAPM_Beta 一年,1.1348
3556 禾瑞亞,CAPM_Beta 一年,0.897
3557 嘉威,CAPM_Beta 一年,1.2444
3558 神準,CAPM_Beta 一年,1.0751
3562 頂晶科,CAPM_Beta 一年,0.8863
3563 牧德,CAPM_Beta 一年,0.8792
3564 其陽,CAPM_Beta 一年,0.7774
3567 逸昌,CAPM_Beta 一年,1.1866
3570 大塚,CAPM_Beta 一年,1.0625
3576 聯合再生,CAPM_Beta 一年,1.0498
3577 泓格,CAPM_Beta 一年,1.3501
3580 友威科,CAPM_Beta 一年,0.1778
3581 博磊,CAPM_Beta 一年,0
3583 辛耘,CAPM_Beta 一年,0.5415
3587 閎康,CAPM_Beta 一年,0.962
3588 通嘉,CAPM_Beta 一年,1.2836
3591 艾笛森,CAPM_Beta 一年,1.4016
3593 力銘,CAPM_Beta 一年,0.1787
3594 磐儀,CAPM_Beta 一年,1.8556
3596 智易,CAPM_Beta 一年,0.9324
3605 宏致,CAPM_Beta 一年,1.0387
3607 谷崧,CAPM_Beta 一年,0.5317
3609 東林,CAPM_Beta 一年,0.5793
3611 鼎翰,CAPM_Beta 一年,1.4739
3615 安可,CAPM_Beta 一年,1.2544
3617 碩天,CAPM_Beta 一年,0.4271
3622 洋華,CAPM_Beta 一年,1.3791
3623 富晶通,CAPM_Beta 一年,1.3258
3624 光頡,CAPM_Beta 一年,1.0851
3625 西勝,CAPM_Beta 一年,1.2432
3628 盈正,CAPM_Beta 一年,0.8258
3629 地心引力,CAPM_Beta 一年,0.535
3630 新鉅科,CAPM_Beta 一年,1.3939
3631 晟楠,CAPM_Beta 一年,0.7971
3632 研勤,CAPM_Beta 一年,1.0203
3642 駿熠電,CAPM_Beta 一年,0.8087
3645 達邁,CAPM_Beta 一年,1.2843
3646 艾恩特,CAPM_Beta 一年,0.8281
3652 精聯,CAPM_Beta 一年,1.0857
3653 健策,CAPM_Beta 一年,1.731
3661 世芯-KY,CAPM_Beta 一年,0.7934
3663 鑫科,CAPM_Beta 一年,0.727
3664 安瑞-KY,CAPM_Beta 一年,1.7076
3665 貿聯-KY,CAPM_Beta 一年,1.6616
3666 光耀,CAPM_Beta 一年,0
3669 圓展,CAPM_Beta 一年,0.8733
3672 康聯訊,CAPM_Beta 一年,0
3673 TPK-KY,CAPM_Beta 一年,1.1366
3675 德微,CAPM_Beta 一年,1.3583
3679 新至陞,CAPM_Beta 一年,0.6874
3680 家登,CAPM_Beta 一年,1.0734
3682 亞太電,CAPM_Beta 一年,0.6473
3684 榮昌,CAPM_Beta 一年,0.7455
3685 元創精密,CAPM_Beta 一年,0.7564
3686 達能,CAPM_Beta 一年,0.9237
3687 歐買尬,CAPM_Beta 一年,1.1672
3689 湧德,CAPM_Beta 一年,0.9215
3691 碩禾,CAPM_Beta 一年,1.7533
3693 營邦,CAPM_Beta 一年,1.4137
3694 海華,CAPM_Beta 一年,0.956
3698 隆達,CAPM_Beta 一年,1.0134
3701 大眾控,CAPM_Beta 一年,0.1611
3702 大聯大,CAPM_Beta 一年,0.9301
3703 欣陸,CAPM_Beta 一年,0.2608
3704 合勤控,CAPM_Beta 一年,1.2936
3705 永信,CAPM_Beta 一年,0.6343
3706 神達,CAPM_Beta 一年,0.6936
3707 漢磊,CAPM_Beta 一年,1.4498
3708 上緯投控,CAPM_Beta 一年,0
3709 鑫聯大投控,CAPM_Beta 一年,0
3710 連展投控,CAPM_Beta 一年,0
3711 日月光投控,CAPM_Beta 一年,0
3712 永崴投控,CAPM_Beta 一年,0
4102 永日,CAPM_Beta 一年,1.0869
4104 佳醫,CAPM_Beta 一年,0.5897
4105 東洋,CAPM_Beta 一年,1.3736
4106 雃博,CAPM_Beta 一年,0.615
4107 邦特,CAPM_Beta 一年,1.1838
4108 懷特,CAPM_Beta 一年,0.8758
4109 加捷生醫,CAPM_Beta 一年,1.0171
4111 濟生,CAPM_Beta 一年,1.3696
4113 聯上,CAPM_Beta 一年,0.4107
4114 健喬,CAPM_Beta 一年,1.3318
4116 明基醫,CAPM_Beta 一年,0
4119 旭富,CAPM_Beta 一年,0.6249
4120 友華,CAPM_Beta 一年,1.5734
4121 優盛,CAPM_Beta 一年,1.3122
4123 晟德,CAPM_Beta 一年,1.7319
4126 太醫,CAPM_Beta 一年,0.6935
4127 天良,CAPM_Beta 一年,1.1451
4128 中天,CAPM_Beta 一年,0.893
4129 聯合,CAPM_Beta 一年,1.0259
4130 健亞,CAPM_Beta 一年,1.4691
4131 晶宇,CAPM_Beta 一年,0.1713
4133 亞諾法,CAPM_Beta 一年,0.8303
4137 麗豐-KY,CAPM_Beta 一年,1.6079
4138 曜亞,CAPM_Beta 一年,1.1426
4139 馬光-KY,CAPM_Beta 一年,0.2362
4141 龍燈-KY,CAPM_Beta 一年,1.179
4142 國光生,CAPM_Beta 一年,0.3633
4144 康聯-KY,CAPM_Beta 一年,0.7581
4147 中裕,CAPM_Beta 一年,0
4148 全宇生技-KY,CAPM_Beta 一年,0
4152 台微體,CAPM_Beta 一年,1.8136
4153 鈺緯,CAPM_Beta 一年,1.342
4154 康樂-KY,CAPM_Beta 一年,0.8429
4155 訊映,CAPM_Beta 一年,0
4157 太景*-KY,CAPM_Beta 一年,1.3769
4160 創源,CAPM_Beta 一年,1.427
4161 聿新科,CAPM_Beta 一年,1.5072
4162 智擎,CAPM_Beta 一年,1.725
4163 鐿鈦,CAPM_Beta 一年,1.0964
4164 承業醫,CAPM_Beta 一年,0.8487
4167 展旺,CAPM_Beta 一年,0
4168 醣聯,CAPM_Beta 一年,1.687
4171 瑞基,CAPM_Beta 一年,1.4585
4173 久裕,CAPM_Beta 一年,0.9611
4174 浩鼎,CAPM_Beta 一年,0
4175 杏一,CAPM_Beta 一年,0.7987
4183 福永生技,CAPM_Beta 一年,0
4188 安克,CAPM_Beta 一年,0
4190 佐登-KY,CAPM_Beta 一年,0
4192 杏國,CAPM_Beta 一年,1.6172
4198 環瑞醫,CAPM_Beta 一年,0
4205 中華食,CAPM_Beta 一年,0.1339
4207 環泰,CAPM_Beta 一年,0.4489
4303 信立,CAPM_Beta 一年,0.6524
4304 勝昱,CAPM_Beta 一年,0.6149
4305 世坤,CAPM_Beta 一年,0.1282
4306 炎洲,CAPM_Beta 一年,0.5553
4401 東隆興,CAPM_Beta 一年,0.7001
4402 福大,CAPM_Beta 一年,0.4448
4406 新昕纖,CAPM_Beta 一年,0.3025
4413 飛寶企業,CAPM_Beta 一年,0.109
4414 如興,CAPM_Beta 一年,1.0909
4415 台原藥,CAPM_Beta 一年,0
4416 三圓,CAPM_Beta 一年,0.1817
4417 金洲,CAPM_Beta 一年,0.1797
4419 元勝,CAPM_Beta 一年,0.723
4420 光明,CAPM_Beta 一年,0.2767
4426 利勤,CAPM_Beta 一年,0.7523
4429 聚紡,CAPM_Beta 一年,0.335
4430 耀億,CAPM_Beta 一年,0.6189
4432 銘旺實,CAPM_Beta 一年,1.0323
4433 興采,CAPM_Beta 一年,0.3603
4438 廣越,CAPM_Beta 一年,0
4502 健信,CAPM_Beta 一年,0.1299
4503 金雨,CAPM_Beta 一年,0.6829
4506 崇友,CAPM_Beta 一年,0.3334
4510 高鋒,CAPM_Beta 一年,1.0481
4513 福裕,CAPM_Beta 一年,0.7396
4523 永彰,CAPM_Beta 一年,0.7415
4526 東台,CAPM_Beta 一年,0.7333
4527 方土霖,CAPM_Beta 一年,0.6785
4528 江興鍛,CAPM_Beta 一年,1.0528
4529 淳紳,CAPM_Beta 一年,1.1634
4530 宏易,CAPM_Beta 一年,0.1614
4532 瑞智,CAPM_Beta 一年,0.5069
4533 協易機,CAPM_Beta 一年,0.7337
4534 慶騰,CAPM_Beta 一年,0.8236
4535 至興,CAPM_Beta 一年,0.2278
4536 拓凱,CAPM_Beta 一年,0.8147
4538 大詠城,CAPM_Beta 一年,0
4540 全球傳動,CAPM_Beta 一年,0
4541 晟田,CAPM_Beta 一年,1.4099
4542 科嶠,CAPM_Beta 一年,1.1123
4543 萬在,CAPM_Beta 一年,0
4545 銘鈺,CAPM_Beta 一年,0
4549 桓達,CAPM_Beta 一年,0
4550 長佳,CAPM_Beta 一年,0
4551 智伸科,CAPM_Beta 一年,0
4552 力達-KY,CAPM_Beta 一年,0
4554 橙的,CAPM_Beta 一年,0
4555 氣立,CAPM_Beta 一年,0
4556 旭然,CAPM_Beta 一年,0
4557 永新-KY,CAPM_Beta 一年,0
4560 強信-KY,CAPM_Beta 一年,0
4561 健椿,CAPM_Beta 一年,0
4562 穎漢,CAPM_Beta 一年,0
4563 百德,CAPM_Beta 一年,0
4564 元翎,CAPM_Beta 一年,0
4566 時碩工業,CAPM_Beta 一年,0
4568 科際精密,CAPM_Beta 一年,0
4571 鈞興-KY,CAPM_Beta 一年,0
4572 駐龍,CAPM_Beta 一年,0
4576 大銀微系統,CAPM_Beta 一年,0
4609 唐鋒,CAPM_Beta 一年,0.7832
4702 中美實,CAPM_Beta 一年,0.9443
4706 大恭,CAPM_Beta 一年,0.1967
4707 磐亞,CAPM_Beta 一年,0.9772
4711 永純,CAPM_Beta 一年,0.2895
4712 南璋,CAPM_Beta 一年,0.5391
4714 永捷,CAPM_Beta 一年,0.7307
4716 大立,CAPM_Beta 一年,0.7222
4720 德淵,CAPM_Beta 一年,0.2202
4721 美琪瑪,CAPM_Beta 一年,1.3355
4722 國精化,CAPM_Beta 一年,0.4242
4725 信昌化,CAPM_Beta 一年,1.1726
4726 永昕,CAPM_Beta 一年,1.5581
4728 雙美,CAPM_Beta 一年,1.3066
4729 熒茂,CAPM_Beta 一年,0.9019
4735 豪展,CAPM_Beta 一年,0.9392
4736 泰博,CAPM_Beta 一年,0.8795
4737 華廣,CAPM_Beta 一年,0.5398
4739 康普,CAPM_Beta 一年,1.0771
4741 泓瀚,CAPM_Beta 一年,0
4743 合一,CAPM_Beta 一年,1.9406
4744 皇將,CAPM_Beta 一年,0
4745 合富-KY,CAPM_Beta 一年,1.2737
4746 台耀,CAPM_Beta 一年,0.8347
4747 強生,CAPM_Beta 一年,0.9194
4754 國碳科,CAPM_Beta 一年,0
4755 三福化,CAPM_Beta 一年,0.5364
4760 勤凱,CAPM_Beta 一年,0
4763 材料-KY,CAPM_Beta 一年,0
4764 雙鍵,CAPM_Beta 一年,0
4766 南寶,CAPM_Beta 一年,0
4767 誠泰科技,CAPM_Beta 一年,0
4803 VHQ-KY,CAPM_Beta 一年,0
4804 大略-KY,CAPM_Beta 一年,0
4806 昇華,CAPM_Beta 一年,0
4807 日成-KY,CAPM_Beta 一年,0
4903 聯光通,CAPM_Beta 一年,0.5219
4904 遠傳,CAPM_Beta 一年,0.3985
4905 台聯電,CAPM_Beta 一年,0.7489
4906 正文,CAPM_Beta 一年,1.0093
4907 富宇,CAPM_Beta 一年,0.1857
4908 前鼎,CAPM_Beta 一年,1.0193
4909 新復興,CAPM_Beta 一年,0.7297
4911 德英,CAPM_Beta 一年,1.6667
4912 聯德控股-KY,CAPM_Beta 一年,1.1019
4915 致伸,CAPM_Beta 一年,1.4914
4916 事欣科,CAPM_Beta 一年,1.3135
4919 新唐,CAPM_Beta 一年,1.1843
4924 欣厚-KY,CAPM_Beta 一年,0.2749
4927 泰鼎-KY,CAPM_Beta 一年,0.5202
4930 燦星網,CAPM_Beta 一年,0.6348
4931 新盛力,CAPM_Beta 一年,0
4933 友輝,CAPM_Beta 一年,1.1845
4934 太極,CAPM_Beta 一年,1.1899
4935 茂林-KY,CAPM_Beta 一年,0.9378
4938 和碩,CAPM_Beta 一年,1.0424
4939 亞電,CAPM_Beta 一年,0.8146
4942 嘉彰,CAPM_Beta 一年,0.8
4943 康控-KY,CAPM_Beta 一年,0
4944 兆遠,CAPM_Beta 一年,1.4447
4946 辣椒,CAPM_Beta 一年,1.6499
4947 昂寶-KY,CAPM_Beta 一年,1.8994
4950 牧東,CAPM_Beta 一年,0.6494
4952 凌通,CAPM_Beta 一年,0.9778
4953 緯軟,CAPM_Beta 一年,1.1808
4956 光鋐,CAPM_Beta 一年,1.395
4958 臻鼎-KY,CAPM_Beta 一年,1.2526
4960 誠美材,CAPM_Beta 一年,1.2639
4961 天鈺,CAPM_Beta 一年,0
4966 譜瑞-KY,CAPM_Beta 一年,1.7044
4967 十銓,CAPM_Beta 一年,0
4968 立積,CAPM_Beta 一年,0
4971 IET-KY,CAPM_Beta 一年,0.9711
4972 湯石照明,CAPM_Beta 一年,0.9291
4973 廣穎,CAPM_Beta 一年,0.6446
4974 亞泰,CAPM_Beta 一年,1.009
4976 佳凌,CAPM_Beta 一年,0.3673
4977 眾達-KY,CAPM_Beta 一年,1.259
4979 華星光,CAPM_Beta 一年,1.361
4987 科誠,CAPM_Beta 一年,1.0403
4989 榮科,CAPM_Beta 一年,0
4991 環宇-KY,CAPM_Beta 一年,0.9324
4994 傳奇,CAPM_Beta 一年,1.1796
4995 晶達,CAPM_Beta 一年,1.1624
4999 鑫禾,CAPM_Beta 一年,0.9214
5007 三星,CAPM_Beta 一年,0.608
5009 榮剛,CAPM_Beta 一年,0.7348
5011 久陽,CAPM_Beta 一年,0.0597
5013 強新,CAPM_Beta 一年,0.4185
5014 建錩,CAPM_Beta 一年,0.0626
5015 華祺,CAPM_Beta 一年,0.7562
5016 松和,CAPM_Beta 一年,0.3242
5102 富強,CAPM_Beta 一年,0.2939
5201 凱衛,CAPM_Beta 一年,0.5246
5202 力新,CAPM_Beta 一年,0.9325
5203 訊連,CAPM_Beta 一年,0.3645
5205 中茂,CAPM_Beta 一年,0.4129
5206 坤悅,CAPM_Beta 一年,0.3717
5209 新鼎,CAPM_Beta 一年,0.5102
5210 寶碩,CAPM_Beta 一年,0.6282
5211 蒙恬,CAPM_Beta 一年,1.3321
5212 凌網,CAPM_Beta 一年,0.1916
5213 亞昕,CAPM_Beta 一年,0.337
5215 科嘉-KY,CAPM_Beta 一年,1.0991
5220 萬達光電,CAPM_Beta 一年,0
5223 安力-KY,CAPM_Beta 一年,0
5225 東科-KY,CAPM_Beta 一年,0.6536
5227 立凱-KY,CAPM_Beta 一年,1.2999
5230 雷笛克光學,CAPM_Beta 一年,1.037
5234 達興材料,CAPM_Beta 一年,1.0328
5243 乙盛-KY,CAPM_Beta 一年,0.7889
5245 智晶,CAPM_Beta 一年,0
5251 天鉞電,CAPM_Beta 一年,0.7397
5258 虹堡,CAPM_Beta 一年,0
5259 奕智博,CAPM_Beta 一年,1.0035
5263 智崴,CAPM_Beta 一年,1.939
5264 鎧勝-KY,CAPM_Beta 一年,1.0498
5269 祥碩,CAPM_Beta 一年,1.4151
5272 笙科,CAPM_Beta 一年,1.9722
5274 信驊,CAPM_Beta 一年,1.3438
5276 達輝-KY,CAPM_Beta 一年,0.6701
5278 尚凡,CAPM_Beta 一年,1.3829
5281 大峽谷-KY,CAPM_Beta 一年,0
5283 禾聯碩,CAPM_Beta 一年,0
5284 jpp-KY,CAPM_Beta 一年,0.8104
5285 界霖,CAPM_Beta 一年,0.1119
5287 數字,CAPM_Beta 一年,1.2171
5288 豐祥-KY,CAPM_Beta 一年,1.0463
5289 宜鼎,CAPM_Beta 一年,1.1304
5291 邑昇,CAPM_Beta 一年,0
5299 杰力,CAPM_Beta 一年,0
5301 寶得利,CAPM_Beta 一年,0.0851
5302 太欣,CAPM_Beta 一年,0.8372
5304 鼎創達,CAPM_Beta 一年,0.3778
5305 敦南,CAPM_Beta 一年,0.6731
5306 桂盟,CAPM_Beta 一年,0.7877
5309 系統電,CAPM_Beta 一年,0.9474
5310 天剛,CAPM_Beta 一年,0.62
5312 寶島科,CAPM_Beta 一年,0.6116
5314 世紀,CAPM_Beta 一年,0.9115
5315 光聯,CAPM_Beta 一年,0.4475
5321 友銓,CAPM_Beta 一年,0.5174
5324 士開,CAPM_Beta 一年,0.9817
5328 華容,CAPM_Beta 一年,0.7575
5340 建榮,CAPM_Beta 一年,0.6684
5344 立衛,CAPM_Beta 一年,0.6355
5345 天揚,CAPM_Beta 一年,0.8461
5347 世界,CAPM_Beta 一年,1.0498
5348 系通,CAPM_Beta 一年,0.2766
5349 先豐,CAPM_Beta 一年,0.6944
5351 鈺創,CAPM_Beta 一年,1.2556
5353 台林,CAPM_Beta 一年,0.8435
5355 佳總,CAPM_Beta 一年,0.6517
5356 協益,CAPM_Beta 一年,0.5211
5364 力麗店,CAPM_Beta 一年,0.2507
5371 中光電,CAPM_Beta 一年,0.9503
5381 合正,CAPM_Beta 一年,1.3628
5383 金利,CAPM_Beta 一年,0.9396
5386 青雲,CAPM_Beta 一年,0.4255
5388 中磊,CAPM_Beta 一年,1.0259
5392 應華,CAPM_Beta 一年,1.0617
5398 慕康生醫,CAPM_Beta 一年,0.7611
5403 中菲,CAPM_Beta 一年,0.4121
5410 國眾,CAPM_Beta 一年,0.5912
5425 台半,CAPM_Beta 一年,1.4115
5426 振發,CAPM_Beta 一年,0.5653
5432 達威,CAPM_Beta 一年,0.4247
5434 崇越,CAPM_Beta 一年,0.8233
5438 東友,CAPM_Beta 一年,0.7793
5439 高技,CAPM_Beta 一年,0.7107
5443 均豪,CAPM_Beta 一年,0.9868
5450 寶聯通,CAPM_Beta 一年,1.0602
5452 佶優,CAPM_Beta 一年,0.4313
5455 昇益,CAPM_Beta 一年,0.7367
5457 宣德,CAPM_Beta 一年,1.4711
