公司,Data Field,2013/12/31
3685 元創精密,負債比率,38.46
3686 達能,負債比率,27.66
3687 歐買尬,負債比率,12.93
3689 湧德,負債比率,45.37
3691 碩禾,負債比率,28
3693 營邦,負債比率,30.37
3694 海華,負債比率,52.31
3698 隆達,負債比率,47.44
3701 大眾控,負債比率,68.24
3702 大聯大,負債比率,70.44
3703 欣陸,負債比率,65.41
3704 合勤控,負債比率,36.14
3705 永信,負債比率,31.43
3706 神達,負債比率,30.73
3707 漢磊,負債比率,0
3708 上緯投控,負債比率,0
3709 鑫聯大投控,負債比率,0
3710 連展投控,負債比率,0
3711 日月光投控,負債比率,0
3712 永崴投控,負債比率,0
4102 永日,負債比率,10.78
4104 佳醫,負債比率,47.28
4105 東洋,負債比率,37.55
4106 雃博,負債比率,24.68
4107 邦特,負債比率,19.08
4108 懷特,負債比率,3
4109 加捷生醫,負債比率,21.61
4111 濟生,負債比率,36.52
4113 聯上,負債比率,50.36
4114 健喬,負債比率,32.86
4116 明基醫,負債比率,37.08
4119 旭富,負債比率,32.26
4120 友華,負債比率,33.28
4121 優盛,負債比率,36.26
4123 晟德,負債比率,8.27
4126 太醫,負債比率,16.96
4127 天良,負債比率,45.7
4128 中天,負債比率,8.74
4129 聯合,負債比率,50.97
4130 健亞,負債比率,14.84
4131 晶宇,負債比率,2.8
4133 亞諾法,負債比率,4.31
4137 麗豐-KY,負債比率,31.62
4138 曜亞,負債比率,35.5
4139 馬光-KY,負債比率,28.71
4141 龍燈-KY,負債比率,55.94
4142 國光生,負債比率,41
4144 康聯-KY,負債比率,11.34
4147 中裕,負債比率,7.97
4148 全宇生技-KY,負債比率,40.63
4152 台微體,負債比率,4.08
4153 鈺緯,負債比率,45.88
4154 康樂-KY,負債比率,16.54
4155 訊映,負債比率,58.15
4157 太景*-KY,負債比率,68.39
4160 創源,負債比率,10.75
4161 聿新科,負債比率,17.76
4162 智擎,負債比率,0.94
4163 鐿鈦,負債比率,33.87
4164 承業醫,負債比率,32.17
4167 展旺,負債比率,50.58
4168 醣聯,負債比率,1.32
4171 瑞基,負債比率,53.2
4173 久裕,負債比率,81.33
4174 浩鼎,負債比率,2.1
4175 杏一,負債比率,72.14
4183 福永生技,負債比率,46.5
4188 安克,負債比率,2.2
4190 佐登-KY,負債比率,77.44
4192 杏國,負債比率,4.87
4198 環瑞醫,負債比率,27.37
4205 中華食,負債比率,16.79
4207 環泰,負債比率,40
4303 信立,負債比率,34.07
4304 勝昱,負債比率,46.62
4305 世坤,負債比率,18.29
4306 炎洲,負債比率,62.89
4401 東隆興,負債比率,44.3
4402 福大,負債比率,67.4
4406 新昕纖,負債比率,23.69
4413 飛寶企業,負債比率,43.03
4414 如興,負債比率,64.81
4415 台原藥,負債比率,83.31
4416 三圓,負債比率,69.34
4417 金洲,負債比率,46.36
4419 元勝,負債比率,39.25
4420 光明,負債比率,9.79
4426 利勤,負債比率,35.25
4429 聚紡,負債比率,19.3
4430 耀億,負債比率,37.87
4432 銘旺實,負債比率,26.3
4433 興采,負債比率,40.05
4438 廣越,負債比率,43.02
4502 健信,負債比率,73.7
4503 金雨,負債比率,36.18
4506 崇友,負債比率,43.08
4510 高鋒,負債比率,47.12
4513 福裕,負債比率,69.61
4523 永彰,負債比率,28.9
4526 東台,負債比率,54.93
4527 方土霖,負債比率,41.14
4528 江興鍛,負債比率,38.27
4529 淳紳,負債比率,22.05
4530 宏易,負債比率,32.98
4532 瑞智,負債比率,54.66
4533 協易機,負債比率,55.02
4534 慶騰,負債比率,48.54
4535 至興,負債比率,36.8
4536 拓凱,負債比率,33.62
4538 大詠城,負債比率,25.34
4540 全球傳動,負債比率,47.49
4541 晟田,負債比率,58.31
4542 科嶠,負債比率,53.55
4543 萬在,負債比率,39.33
4545 銘鈺,負債比率,54.4
4549 桓達,負債比率,23.44
4550 長佳,負債比率,37.88
4551 智伸科,負債比率,45.46
4552 力達-KY,負債比率,58.89
4554 橙的,負債比率,41.96
4555 氣立,負債比率,16.44
4556 旭然,負債比率,27.47
4557 永新-KY,負債比率,49.15
4560 強信-KY,負債比率,30.63
4561 健椿,負債比率,73.68
4562 穎漢,負債比率,76.4
4563 百德,負債比率,60.43
4564 元翎,負債比率,44.67
4566 時碩工業,負債比率,67.38
4568 科際精密,負債比率,0
4571 鈞興-KY,負債比率,0
4572 駐龍,負債比率,0
4576 大銀微系統,負債比率,0
4609 唐鋒,負債比率,48.81
4702 中美實,負債比率,35.29
4706 大恭,負債比率,24.66
4707 磐亞,負債比率,93.37
4711 永純,負債比率,26.66
4712 南璋,負債比率,15.24
4714 永捷,負債比率,41.77
4716 大立,負債比率,30.06
4720 德淵,負債比率,44.44
4721 美琪瑪,負債比率,40.51
4722 國精化,負債比率,47.21
4725 信昌化,負債比率,58.11
4726 永昕,負債比率,4.89
4728 雙美,負債比率,6.68
4729 熒茂,負債比率,77.83
4735 豪展,負債比率,51.76
4736 泰博,負債比率,33.77
4737 華廣,負債比率,76.33
4739 康普,負債比率,52.39
4741 泓瀚,負債比率,39.35
4743 合一,負債比率,5.92
4744 皇將,負債比率,76.73
4745 合富-KY,負債比率,44.42
4746 台耀,負債比率,49.6
4747 強生,負債比率,14.64
4754 國碳科,負債比率,42.14
4755 三福化,負債比率,29.14
4760 勤凱,負債比率,58.71
4763 材料-KY,負債比率,33.71
4764 雙鍵,負債比率,77.17
4766 南寶,負債比率,54.7
4767 誠泰科技,負債比率,49.44
4803 VHQ-KY,負債比率,61.28
4804 大略-KY,負債比率,37.67
4806 昇華,負債比率,39.07
4807 日成-KY,負債比率,20.38
4903 聯光通,負債比率,30.82
4904 遠傳,負債比率,38.25
4905 台聯電,負債比率,4.46
4906 正文,負債比率,50.14
4907 富宇,負債比率,88.19
4908 前鼎,負債比率,16.49
4909 新復興,負債比率,23.4
4911 德英,負債比率,1.1
4912 聯德控股-KY,負債比率,52.68
4915 致伸,負債比率,65.07
4916 事欣科,負債比率,29.53
4919 新唐,負債比率,42.67
4924 欣厚-KY,負債比率,60.53
4927 泰鼎-KY,負債比率,67.1
4930 燦星網,負債比率,43.71
4931 新盛力,負債比率,17.34
4933 友輝,負債比率,39.74
4934 太極,負債比率,50.63
4935 茂林-KY,負債比率,27.38
4938 和碩,負債比率,65.36
4939 亞電,負債比率,50.53
4942 嘉彰,負債比率,36.12
4943 康控-KY,負債比率,62.86
4944 兆遠,負債比率,32.72
4946 辣椒,負債比率,30.6
4947 昂寶-KY,負債比率,26.92
4950 牧東,負債比率,57.76
4952 凌通,負債比率,21.1
4953 緯軟,負債比率,44.79
4956 光鋐,負債比率,34.63
4958 臻鼎-KY,負債比率,64.06
4960 誠美材,負債比率,30.53
4961 天鈺,負債比率,46.64
4966 譜瑞-KY,負債比率,19.84
4967 十銓,負債比率,56.46
4968 立積,負債比率,63.45
4971 IET-KY,負債比率,6.48
4972 湯石照明,負債比率,22.86
4973 廣穎,負債比率,45.68
4974 亞泰,負債比率,35.87
4976 佳凌,負債比率,30.66
4977 眾達-KY,負債比率,16.91
4979 華星光,負債比率,46.15
4987 科誠,負債比率,38.67
4989 榮科,負債比率,93.6
4991 環宇-KY,負債比率,20.54
4994 傳奇,負債比率,17.97
4995 晶達,負債比率,23.67
4999 鑫禾,負債比率,30.32
5007 三星,負債比率,32.98
5009 榮剛,負債比率,53.38
5011 久陽,負債比率,44.96
5013 強新,負債比率,52.03
5014 建錩,負債比率,62.63
5015 華祺,負債比率,45.78
5016 松和,負債比率,64.46
5102 富強,負債比率,40.38
5201 凱衛,負債比率,18.49
5202 力新,負債比率,12.64
5203 訊連,負債比率,24.23
5205 中茂,負債比率,68.32
5206 坤悅,負債比率,53.79
5209 新鼎,負債比率,54.67
5210 寶碩,負債比率,15.57
5211 蒙恬,負債比率,15.33
5212 凌網,負債比率,38.08
5213 亞昕,負債比率,66.71
5215 科嘉-KY,負債比率,22.44
5220 萬達光電,負債比率,53.51
5223 安力-KY,負債比率,32.96
5225 東科-KY,負債比率,32.93
5227 立凱-KY,負債比率,17.92
5230 雷笛克光學,負債比率,49.49
5234 達興材料,負債比率,38.08
5243 乙盛-KY,負債比率,31.47
5245 智晶,負債比率,30.78
5251 天鉞電,負債比率,27.06
5258 虹堡,負債比率,40.4
5259 奕智博,負債比率,53.62
5263 智崴,負債比率,52.72
5264 鎧勝-KY,負債比率,40.59
5269 祥碩,負債比率,19.11
5272 笙科,負債比率,8.51
5274 信驊,負債比率,14.24
5276 達輝-KY,負債比率,29.97
5278 尚凡,負債比率,14.19
5281 大峽谷-KY,負債比率,43.31
5283 禾聯碩,負債比率,46.4
5284 jpp-KY,負債比率,44.11
5285 界霖,負債比率,45.11
5287 數字,負債比率,25.28
5288 豐祥-KY,負債比率,30.06
5289 宜鼎,負債比率,23.77
5291 邑昇,負債比率,56.69
5299 杰力,負債比率,21.54
5301 寶得利,負債比率,34.66
5302 太欣,負債比率,17.45
5304 鼎創達,負債比率,75.82
5305 敦南,負債比率,48.97
5306 桂盟,負債比率,42.19
5309 系統電,負債比率,55.3
5310 天剛,負債比率,44.14
5312 寶島科,負債比率,32.1
5314 世紀,負債比率,11.28
5315 光聯,負債比率,47.61
5321 友銓,負債比率,66.88
5324 士開,負債比率,35.89
5328 華容,負債比率,26.46
5340 建榮,負債比率,32.27
5344 立衛,負債比率,2.77
5345 天揚,負債比率,41.11
5347 世界,負債比率,15.32
5348 系通,負債比率,42.17
5349 先豐,負債比率,42.04
5351 鈺創,負債比率,40.52
5353 台林,負債比率,25.39
5355 佳總,負債比率,29.11
5356 協益,負債比率,28.19
5364 力麗店,負債比率,74.4
5371 中光電,負債比率,57.78
5381 合正,負債比率,56.11
5383 金利,負債比率,42.54
5386 青雲,負債比率,47.59
5388 中磊,負債比率,64.7
5392 應華,負債比率,28.58
5398 慕康生醫,負債比率,14.56
5403 中菲,負債比率,66.01
5410 國眾,負債比率,38.89
5425 台半,負債比率,30.38
5426 振發,負債比率,19.98
5432 達威,負債比率,17.67
5434 崇越,負債比率,42.16
5438 東友,負債比率,35.24
5439 高技,負債比率,29.88
5443 均豪,負債比率,41.96
5450 寶聯通,負債比率,29.91
5452 佶優,負債比率,59.66
5455 昇益,負債比率,77.84
5457 宣德,負債比率,51.26
5460 同協,負債比率,26.31
5464 霖宏,負債比率,64.75
5465 富驊,負債比率,43.77
5468 凱鈺,負債比率,26.56
5469 瀚宇博,負債比率,70.23
5471 松翰,負債比率,16.36
5474 聰泰,負債比率,26.72
5475 德宏,負債比率,59.82
5478 智冠,負債比率,39.22
5481 新華,負債比率,17.58
5483 中美晶,負債比率,48.11
5484 慧友,負債比率,27.68
5487 通泰,負債比率,14.96
5488 松普,負債比率,40.31
5489 彩富,負債比率,21.39
5490 同亨,負債比率,21.94
5493 三聯,負債比率,39.3
5498 凱崴,負債比率,40.63
5508 永信建,負債比率,17.06
5511 德昌,負債比率,61.27
5512 力麒,負債比率,54.11
5514 三豐,負債比率,40.41
5515 建國,負債比率,41.09
5516 雙喜,負債比率,61.51
5519 隆大,負債比率,53.29
5520 力泰,負債比率,27.8
5521 工信,負債比率,53.8
5522 遠雄,負債比率,56.93
5523 豐謙,負債比率,71.38
5525 順天,負債比率,55.98
5529 志嘉,負債比率,51.41
5530 龍巖,負債比率,76.19
5531 鄉林,負債比率,60.7
5533 皇鼎,負債比率,43.4
5534 長虹,負債比率,59.43
5536 聖暉,負債比率,58.62
5538 東明-KY,負債比率,37.92
5543 崇佑-KY,負債比率,41.05
5601 台聯櫃,負債比率,25.94
5603 陸海,負債比率,57.44
5604 中連貨,負債比率,42.7
5607 遠雄港,負債比率,48.75
5608 四維航,負債比率,70.49
5609 中菲行,負債比率,46.03
5701 劍湖山,負債比率,47.77
5703 亞都,負債比率,44.14
5704 老爺知,負債比率,16.83
5706 鳳凰,負債比率,30.63
5820 日盛金,負債比率,86.33
5864 致和證,負債比率,29.19
5871 中租-KY,負債比率,84.45
5876 上海商銀,負債比率,90.8
5878 台名,負債比率,24.74
5880 合庫金,負債比率,95.04
5902 德記,負債比率,46.53
5903 全家,負債比率,77.61
5904 寶雅,負債比率,49.45
5905 南仁湖,負債比率,40.34
5906 台南-KY,負債比率,47.3
5907 大洋-KY,負債比率,59.7
6005 群益證,負債比率,60.39
6015 宏遠證,負債比率,58.59
6016 康和證,負債比率,76.66
6020 大展證,負債比率,20.84
6021 大慶證,負債比率,53.54
6023 元大期,負債比率,81.15
6024 群益期,負債比率,81.42
6026 福邦證,負債比率,57.68
6101 寬魚國際,負債比率,41.06
6103 合邦,負債比率,59.75
6104 創惟,負債比率,35.04
6108 競國,負債比率,69.35
6109 亞元,負債比率,52.26
6111 大宇資,負債比率,38.52
6112 聚碩,負債比率,61.52
6113 亞矽,負債比率,21.62
6114 久威,負債比率,21.72
6115 鎰勝,負債比率,37.86
6116 彩晶,負債比率,23.17
6117 迎廣,負債比率,48.49
6118 建達,負債比率,60.21
6120 達運,負債比率,57.63
6121 新普,負債比率,53.32
6122 擎邦,負債比率,46.67
6123 上奇,負債比率,56.78
6124 業強,負債比率,12.9
6125 廣運,負債比率,55.97
6126 信音,負債比率,58.59
6127 九豪,負債比率,50.98
6128 上福,負債比率,37.87
6129 普誠,負債比率,13.21
6130 星寶國際,負債比率,36.67
6131 鈞泰,負債比率,14.84
6133 金橋,負債比率,22.05
6134 萬旭,負債比率,54.22
6136 富爾特,負債比率,4.09
6138 茂達,負債比率,21.69
6139 亞翔,負債比率,51.53
6140 訊達,負債比率,46.34
6141 柏承,負債比率,54.31
6142 友勁,負債比率,63.55
6143 振曜,負債比率,70.92
6144 得利影,負債比率,43.54
6146 耕興,負債比率,28.05
6147 頎邦,負債比率,40.77
6148 驊宏資,負債比率,72.91
6150 撼訊,負債比率,67.77
6151 晉倫,負債比率,51.31
6152 百一,負債比率,56.47
6153 嘉聯益,負債比率,44.07
6154 順發,負債比率,32.61
6155 鈞寶,負債比率,34.05
6156 松上,負債比率,48.88
6158 禾昌,負債比率,35.11
6160 欣技,負債比率,23
6161 捷波,負債比率,49.08
6163 華電網,負債比率,57.49
6164 華興,負債比率,31.22
6165 捷泰,負債比率,22.65
6166 凌華,負債比率,40.09
6167 久正,負債比率,58.43
6168 宏齊,負債比率,43.9
6169 昱泉,負債比率,17.82
6170 統振,負債比率,51.92
6171 亞銳士,負債比率,15.07
6172 互億,負債比率,51.76
6173 信昌電,負債比率,27.71
6174 安碁,負債比率,19.74
6175 立敦,負債比率,46.34
6176 瑞儀,負債比率,57.5
6177 達麗,負債比率,77.8
6179 亞通,負債比率,6.99
6180 橘子,負債比率,47.59
6182 合晶,負債比率,60.56
6183 關貿,負債比率,23.51
6184 大豐電,負債比率,38.45
6185 幃翔,負債比率,22.93
6186 新潤,負債比率,71.7
6187 萬潤,負債比率,19.6
6188 廣明,負債比率,66.19
6189 豐藝,負債比率,55.73
6190 萬泰科,負債比率,53.29
6191 精成科,負債比率,60.2
6192 巨路,負債比率,41.05
6194 育富,負債比率,7.97
6195 詩肯,負債比率,47.82
6196 帆宣,負債比率,59.12
6197 佳必琪,負債比率,30.83
6198 凌泰,負債比率,7.81
6199 天品,負債比率,1.96
6201 亞弘電,負債比率,28.46
6202 盛群,負債比率,19.38
6203 海韻電,負債比率,35.46
6204 艾華,負債比率,21.6
6205 詮欣,負債比率,32.09
6206 飛捷,負債比率,22.66
6207 雷科,負債比率,59.11
6208 日揚,負債比率,25.86
6209 今國光,負債比率,32.2
6210 慶生,負債比率,32.19
6212 理銘,負債比率,61.01
6213 聯茂,負債比率,55.88
6214 精誠,負債比率,28.54
6215 和椿,負債比率,45.61
6216 居易,負債比率,14.43
6217 中探針,負債比率,46.07
6218 豪勉,負債比率,30.73
6219 富旺,負債比率,59.88
6220 岳豐,負債比率,61.33
6221 晉泰,負債比率,61.4
6222 上揚,負債比率,26.59
6223 旺矽,負債比率,34.84
6224 聚鼎,負債比率,21.45
6225 天瀚,負債比率,57.16
6226 光鼎,負債比率,54.07
6227 茂綸,負債比率,31.23
6228 全譜,負債比率,33.73
6229 研通,負債比率,25.81
6230 超眾,負債比率,48.43
6231 系微,負債比率,47.21
6233 旺玖,負債比率,8.87
6234 高僑,負債比率,21.6
6235 華孚,負債比率,50.87
6236 康呈,負債比率,6.78
6237 驊訊,負債比率,5.07
6238 勝麗,負債比率,55.8
6239 力成,負債比率,48.49
6240 松崗,負債比率,71.51
6241 易通展,負債比率,30.67
6242 立康,負債比率,78.27
6243 迅杰,負債比率,10.73
6244 茂迪,負債比率,52.09
6245 立端,負債比率,49.48
6246 臺龍,負債比率,66.63
6247 淇譽電,負債比率,39.81
6248 沛波,負債比率,61.42
6251 定穎,負債比率,58.24
6257 矽格,負債比率,31.55
6259 百徽,負債比率,61.16
6261 久元,負債比率,28.57
6263 普萊德,負債比率,18.83
6264 富裔,負債比率,55.17
6265 方土昶,負債比率,37.83
6266 泰詠,負債比率,26.01
6269 台郡,負債比率,57.38
6270 倍微,負債比率,25.29
6271 同欣電,負債比率,19.89
6274 台燿,負債比率,48.4
6275 元山,負債比率,67.38
6276 安鈦克,負債比率,54.44
6277 宏正,負債比率,37.77
6278 台表科,負債比率,53.75
6279 胡連,負債比率,29.58
6281 全國電,負債比率,56.97
6282 康舒,負債比率,48.32
6283 淳安,負債比率,54.64
6284 佳邦,負債比率,48.91
6285 啟碁,負債比率,52.75
6287 元隆,負債比率,75.53
6288 聯嘉,負債比率,43.65
6289 華上,負債比率,35.54
6290 良維,負債比率,37.46
6291 沛亨,負債比率,60.04
6292 迅德,負債比率,30.03
6294 智基,負債比率,55.91
6404 通訊-KY,負債比率,20.47
6405 悅城,負債比率,31.37
6409 旭隼,負債比率,45.11
6411 晶焱,負債比率,27.22
6412 群電,負債比率,63.91
6414 樺漢,負債比率,34.41
6415 矽力-KY,負債比率,8.12
6416 瑞祺電通,負債比率,24.45
6417 韋僑,負債比率,28.95
6418 詠昇,負債比率,51.48
6419 京晨科,負債比率,21.78
6425 易發,負債比率,52.8
6426 統新,負債比率,37.21
6431 光麗-KY,負債比率,17.68
6432 今展科,負債比率,44.55
6435 大中,負債比率,31.86
6438 迅得,負債比率,55.35
6441 廣錠,負債比率,45.05
6442 光聖,負債比率,41.17
6443 元晶,負債比率,59.51
6446 藥華藥,負債比率,3.53
6449 鈺邦,負債比率,51.58
6451 訊芯-KY,負債比率,34.36
6452 康友-KY,負債比率,22.34
6456 GIS-KY,負債比率,87.14
6457 紘康,負債比率,18.96
6461 益得,負債比率,0.36
6462 神盾,負債比率,28.68
6464 台數科,負債比率,40.43
6465 威潤,負債比率,22.51
6469 大樹,負債比率,34.87
6470 宇智,負債比率,63.28
6472 保瑞,負債比率,44.36
6477 安集,負債比率,53.77
6482 弘煜科,負債比率,16.59
6485 點序,負債比率,37.27
6486 互動,負債比率,47.89
6488 環球晶,負債比率,37.67
6491 晶碩,負債比率,47.1
6492 生華科,負債比率,1.76
6494 九齊,負債比率,30.89
6496 科懋,負債比率,20.06
6497 亞獅康-KY　,負債比率,0
6499 益安,負債比率,0.64
6504 南六,負債比率,55
6505 台塑化,負債比率,50.15
6506 雙邦,負債比率,49.15
6508 惠光,負債比率,31.8
6509 聚和,負債比率,52.93
6510 精測,負債比率,39.3
6512 啟發電,負債比率,37.09
6514 芮特-KY,負債比率,23.01
6516 勤崴國際,負債比率,27.57
6523 達爾膚,負債比率,11.73
6525 捷敏-KY,負債比率,49.76
6530 創威,負債比率,18.86
6531 愛普,負債比率,29.29
6532 瑞耘,負債比率,21.22
6533 晶心科,負債比率,32.35
6535 順藥,負債比率,0.49
6538 倉和,負債比率,45.34
6541 泰福-KY,負債比率,17.16
6542 隆中,負債比率,35.99
6547 高端疫苗,負債比率,4.08
6548 長科*,負債比率,22.4
6552 易華電,負債比率,75.22
6556 勝品,負債比率,54.33
6558 興能高,負債比率,32.65
6560 欣普羅,負債比率,18.95
6561 是方,負債比率,29.22
6568 宏觀,負債比率,29.97
6569 醫揚,負債比率,45.15
6570 維田,負債比率,28.76
6573 虹揚-KY,負債比率,0
6574 霈方,負債比率,81.98
6576 逸達,負債比率,68.33
6577 勁豐,負債比率,36.09
6578 達邦蛋白,負債比率,45.56
6579 研揚,負債比率,25.85
6581 鋼聯,負債比率,32.95
6582 申豐,負債比率,26.25
6589 台康生技,負債比率,18.56
6590 普鴻,負債比率,56.74
6591 動力-KY,負債比率,78.3
6593 台灣銘板,負債比率,60.06
6594 展匯科,負債比率,0
6596 寬宏藝術,負債比率,6.78
6603 富強鑫,負債比率,56.97
6605 帝寶,負債比率,58.14
6609 瀧澤科,負債比率,52.35
6612 奈米醫材,負債比率,120.7
6613 朋億,負債比率,44.48
6615 慧智,負債比率,52.85
6616 特昇-KY,負債比率,0
6624 萬年清,負債比率,19.03
6625 必應,負債比率,0
6629 泰金-KY,負債比率,0
6640 均華,負債比率,22.46
6641 基士德-KY,負債比率,0
6642 富致,負債比率,18.26
6643 M31,負債比率,11.96
6649 台生材,負債比率,12.07
6654 天正國際,負債比率,32.51
6655 科定,負債比率,63.73
6662 樂斯科,負債比率,15.97
6664 群翊,負債比率,32.34
6666 羅麗芬-KY,負債比率,0
6667 信紘科,負債比率,47.13
6668 中揚光,負債比率,45.36
6669 緯穎,負債比率,91.85
6670 復盛應用,負債比率,59.12
6671 三能-KY,負債比率,0
6672 騰輝電子-KY,負債比率,0
6674 鋐寶科技,負債比率,68.88
6679 鈺太,負債比率,18.57
6680 鑫創電子,負債比率,0
6683 雍智科技,負債比率,0
6803 崑鼎,負債比率,36.83
7402 邑錡,負債比率,30.87
8011 台通,負債比率,36.66
8016 矽創,負債比率,25.83
8021 尖點,負債比率,30.46
8024 佑華,負債比率,13.89
8027 鈦昇,負債比率,52.61
8028 昇陽半導體,負債比率,48.63
8032 光菱,負債比率,41.03
8033 雷虎,負債比率,48.54
8034 榮群,負債比率,17.11
8038 長園科,負債比率,20.25
8039 台虹,負債比率,44.77
8040 九暘,負債比率,22.04
8042 金山電,負債比率,29.45
8043 蜜望實,負債比率,26.31
8044 網家,負債比率,59.31
8046 南電,負債比率,20.63
8047 星雲,負債比率,21.77
8048 德勝,負債比率,31.76
8049 晶采,負債比率,32.38
8050 廣積,負債比率,25.67
8054 安國,負債比率,24.47
8059 凱碩,負債比率,39.19
8064 東捷,負債比率,51.36
8066 來思達,負債比率,65.55
8067 志旭,負債比率,55.13
8068 全達,負債比率,84.14
8069 元太,負債比率,36.26
8070 長華,負債比率,54.88
8071 能率網通,負債比率,58.54
8072 陞泰,負債比率,10.34
8074 鉅橡,負債比率,50.17
8076 伍豐,負債比率,40.55
8077 洛碁,負債比率,69.82
8080 永利聯合,負債比率,43.58
8081 致新,負債比率,25.29
8083 瑞穎,負債比率,23.12
8084 巨虹,負債比率,52.08
8085 福華,負債比率,70.68
8086 宏捷科,負債比率,18.21
8087 華鎂鑫,負債比率,27.18
8088 品安,負債比率,22.07
8091 翔名,負債比率,19.67
8092 建暐,負債比率,42.21
8093 保銳,負債比率,34.15
8096 擎亞,負債比率,41.59
8097 常珵,負債比率,57.16
8099 大世科,負債比率,50.44
8101 華冠,負債比率,73.97
8103 瀚荃,負債比率,35.56
8104 錸寶,負債比率,85.89
8105 凌巨,負債比率,43.36
8107 大億金茂,負債比率,68.74
8109 博大,負債比率,40.58
8110 華東,負債比率,58.77
8111 立碁,負債比率,37.98
8112 至上,負債比率,63.46
8114 振樺電,負債比率,39.31
8121 越峰,負債比率,44.55
8131 福懋科,負債比率,7.91
8147 正淩,負債比率,42.48
8150 南茂,負債比率,40.27
8155 博智,負債比率,40.75
8163 達方,負債比率,52.49
8171 天宇,負債比率,51.89
8176 智捷,負債比率,40.66
8182 加高,負債比率,37.59
8183 精星,負債比率,47.23
8201 無敵,負債比率,47.15
8210 勤誠,負債比率,40.19
8213 志超,負債比率,59.31
8215 明基材,負債比率,68.25
8222 寶一,負債比率,46.94
8234 新漢,負債比率,50.76
8240 華宏,負債比率,57.29
8249 菱光,負債比率,30.86
8255 朋程,負債比率,22.11
8261 富鼎,負債比率,17.68
8271 宇瞻,負債比率,36.15
8277 商丞,負債比率,10.42
8279 生展,負債比率,40.84
8287 英格爾,負債比率,41.78
8289 泰藝,負債比率,32.88
8291 尚茂,負債比率,42.24
8299 群聯,負債比率,34.47
8341 日友,負債比率,49
8342 益張,負債比率,57
8349 恒耀,負債比率,52.46
8354 冠好,負債比率,41.67
8358 金居,負債比率,57.74
8367 建新國際,負債比率,53.73
8374 羅昇,負債比率,60.49
8383 千附,負債比率,40.54
8390 金益鼎,負債比率,47.27
8401 白紗科,負債比率,55.62
8403 盛弘,負債比率,48.89
8404 百和興業-KY,負債比率,26.46
8406 金可-KY,負債比率,30.49
8409 商之器,負債比率,16.22
8410 森田,負債比率,30.17
8411 福貞-KY,負債比率,33.29
8415 大國鋼,負債比率,45.59
8416 實威,負債比率,21.51
8418 捷必勝-KY,負債比率,62.78
8420 明揚,負債比率,46.51
8421 旭源,負債比率,69.44
8422 可寧衛,負債比率,11.81
8423 保綠-KY,負債比率,43.66
8424 惠普,負債比率,14.74
8426 紅木-KY,負債比率,47.92
8427 基勝-KY,負債比率,38.28
8429 金麗-KY,負債比率,14.57
8431 匯鑽科,負債比率,30.97
8432 東生華,負債比率,10.6
8433 弘帆,負債比率,28.93
8435 鉅邁,負債比率,14.17
8436 大江,負債比率,29.06
8437 大地-KY,負債比率,29.2
8440 綠電,負債比率,16.83
8442 威宏-KY,負債比率,66.53
8443 阿瘦,負債比率,35.68
8444 綠河-KY,負債比率,40.53
8446 華研,負債比率,38.61
8450 霹靂,負債比率,17.53
8454 富邦媒,負債比率,62.49
8455 大拓-KY,負債比率,81.69
8462 柏文,負債比率,53.1
8463 潤泰材,負債比率,80.44
8464 億豐,負債比率,91.24
8466 美吉吉-KY,負債比率,49.23
8467 波力-KY,負債比率,49.52
8472 夠麻吉,負債比率,73.81
8473 山林水,負債比率,44.29
8476 台境,負債比率,61.18
8477 創業家,負債比率,67.46
8478 東哥遊艇,負債比率,44.74
8480 泰昇-KY,負債比率,31.27
8481 政伸,負債比率,22.58
8482 商億-KY,負債比率,92.38
8488 吉源-KY,負債比率,60.71
8489 三貝德,負債比率,24.06
8497 格威傳媒,負債比率,62.57
8499 鼎炫-KY,負債比率,0
8905 裕國,負債比率,66.57
8906 花王,負債比率,16.21
8908 欣雄,負債比率,52.99
8913 全銓,負債比率,59.63
8916 光隆,負債比率,56.12
8917 欣泰,負債比率,37.73
8921 沈氏,負債比率,21.82
8923 時報,負債比率,38.61
8924 大田,負債比率,39.11
8926 台汽電,負債比率,25.12
8927 北基,負債比率,47.7
8928 鉅明,負債比率,67.41
8929 富堡,負債比率,33.99
8930 青鋼,負債比率,41.43
8931 大汽電,負債比率,42.58
8932 宏大,負債比率,69.52
8933 愛地雅,負債比率,58.45
8934 衡平,負債比率,80.14
8935 邦泰,負債比率,39.13
8936 國統,負債比率,38.98
8937 合騏,負債比率,11.25
8938 明安,負債比率,53.18
8940 新天地,負債比率,47.44
8941 關中,負債比率,89.76
8942 森鉅,負債比率,31.86
8996 高力,負債比率,34.4
9103 美德醫療-DR,負債比率,49.26
910322 康師傅-DR,負債比率,53.39
910482 聖馬丁-DR,負債比率,57.15
9105 泰金寶-DR,負債比率,74.79
910861 神州-DR,負債比率,70.36
9110 越南控-DR,負債比率,23.46
911608 明輝-DR,負債比率,48.24
911613 特藝-DR,負債比率,59.54
911616 杜康-DR,負債比率,19.04
911622 泰聚亨-DR,負債比率,39.19
911868 同方友友-DR,負債比率,40
912000 晨訊科-DR,負債比率,32
912398 友佳-DR,負債比率,57.51
9136 巨騰-DR,負債比率,48.14
9157 陽光能源-DR,負債比率,70.78
9188 精熙-DR,負債比率,12.73
9802 鈺齊-KY,負債比率,35.58
