公司,Data Field,2016/6/30,2016/9/30,2016/12/30,2017/3/31,2017/6/30,2017/9/30,2017/12/29,2018/3/31
2373 震旦行,M資產總額,0,0,0,0,0,0,"16,490,552","16,091,186"
2374 佳能,M資產總額,0,0,0,0,0,0,"12,806,411","11,869,453"
2375 智寶,M資產總額,0,0,0,0,0,0,"7,380,512","8,061,929"
2376 技嘉,M資產總額,0,0,"36,224,050",0,0,0,"38,797,672","42,445,799"
2377 微星,M資產總額,0,0,0,0,0,0,"49,153,389","52,626,205"
2379 瑞昱,M資產總額,0,0,0,0,0,0,"52,310,913","51,075,844"
2380 虹光,M資產總額,0,0,0,0,0,0,"3,182,566","3,199,027"
2382 廣達,M資產總額,0,0,0,0,0,0,"613,376,095","598,467,020"
2383 台光電,M資產總額,0,0,0,0,0,0,"20,800,714","21,119,119"
2385 群光,M資產總額,0,0,0,0,0,0,"67,454,380","66,746,771"
2387 精元,M資產總額,0,0,0,0,0,0,"13,127,397","12,830,451"
2388 威盛,M資產總額,0,0,0,0,0,0,"7,987,200","8,147,363"
2390 云辰,M資產總額,0,0,0,0,0,0,"3,030,308","2,943,546"
2392 正崴,M資產總額,0,0,0,0,0,0,"68,611,757","62,774,698"
2393 億光,M資產總額,0,0,0,0,0,0,"37,174,848","37,872,178"
2395 研華,M資產總額,0,0,0,0,0,0,"40,703,769","42,324,163"
2397 友通,M資產總額,0,0,0,0,0,0,"4,152,308","4,443,996"
2399 映泰,M資產總額,0,0,0,0,0,0,"3,705,072","3,848,479"
2401 凌陽,M資產總額,0,0,0,0,0,0,"13,479,979","13,333,284"
2402 毅嘉,M資產總額,0,0,0,0,0,0,"10,275,814","9,798,356"
2404 漢唐,M資產總額,0,0,0,0,0,0,"16,625,571","18,092,356"
2405 浩鑫,M資產總額,0,0,0,0,0,0,"4,607,441","4,765,833"
2406 國碩,M資產總額,0,0,0,0,0,0,"24,406,084","24,943,439"
2408 南亞科,M資產總額,0,0,0,0,0,0,"150,779,302","158,567,638"
2409 友達,M資產總額,0,0,"429,769,251",0,0,0,0,"435,508,449"
2412 中華電,M資產總額,0,0,0,0,0,0,"451,123,122","468,093,556"
2413 環科,M資產總額,0,0,"4,213,995",0,0,0,"4,555,905","4,695,970"
2414 精技,M資產總額,0,0,0,0,0,0,"5,855,298","5,207,132"
2415 錩新,M資產總額,0,0,0,0,0,0,"4,617,334","4,555,866"
2417 圓剛,M資產總額,0,0,0,0,0,0,"4,657,789","4,560,507"
2419 仲琦,M資產總額,0,0,0,0,0,0,"7,802,625","8,058,715"
2420 新巨,M資產總額,0,0,0,0,0,0,"6,727,529","6,068,552"
2421 建準,M資產總額,0,0,0,0,0,0,0,"8,419,005"
2423 固緯,M資產總額,0,0,0,0,0,0,"3,032,095","2,973,653"
2424 隴華,M資產總額,0,0,"456,933",0,0,0,"407,014","395,059"
2425 承啟,M資產總額,0,0,0,0,0,0,"1,988,240","2,049,068"
2426 鼎元,M資產總額,0,0,0,0,0,0,"6,661,421","6,813,615"
2427 三商電,M資產總額,0,0,0,0,0,0,"4,568,506","4,286,184"
2428 興勤,M資產總額,0,0,0,0,0,0,"7,657,217","7,764,664"
2429 銘旺科,M資產總額,0,0,0,0,0,0,"997,443","927,285"
2430 燦坤,M資產總額,0,0,0,0,"9,592,381",0,"10,019,605","9,932,179"
2431 聯昌,M資產總額,0,0,"2,835,644",0,0,0,"2,370,042","2,470,965"
2433 互盛電,M資產總額,0,0,0,0,0,0,"8,364,647","8,666,174"
2434 統懋,M資產總額,0,0,0,0,0,0,"1,012,959","1,021,500"
2436 偉詮電,M資產總額,0,0,0,0,0,0,0,"4,399,849"
2438 翔耀,M資產總額,0,0,0,0,0,0,"1,048,642","1,061,376"
2439 美律,M資產總額,0,0,0,0,0,0,"26,358,737","21,174,790"
2440 太空梭,M資產總額,0,0,0,0,0,0,"2,576,645","2,521,540"
2441 超豐,M資產總額,0,0,0,0,0,0,"18,139,886","19,094,734"
2442 新美齊,M資產總額,0,0,0,"5,625,246","5,875,436","6,737,317","7,253,453","7,259,910"
2443 新利虹,M資產總額,0,0,0,0,0,0,"1,842,521","1,901,079"
2444 兆勁,M資產總額,0,0,0,0,0,0,"1,551,360","1,522,485"
2448 晶電,M資產總額,0,0,0,0,0,0,0,"66,312,709"
2449 京元電子,M資產總額,0,0,0,0,"41,738,452","41,748,060","41,158,244","42,377,195"
2450 神腦,M資產總額,0,0,0,0,0,0,0,"10,729,062"
2451 創見,M資產總額,0,0,0,0,0,0,0,"23,482,581"
2453 凌群,M資產總額,0,0,0,0,0,0,"3,618,735","3,035,284"
2454 聯發科,M資產總額,0,0,0,0,0,0,"395,166,208","413,778,834"
2455 全新,M資產總額,0,0,0,0,0,0,0,"3,479,214"
2456 奇力新,M資產總額,0,0,0,0,0,0,"22,260,612","22,874,456"
2457 飛宏,M資產總額,0,0,0,0,0,0,"10,310,876","10,424,783"
2458 義隆,M資產總額,0,0,0,0,0,0,"10,142,805","10,246,624"
2459 敦吉,M資產總額,0,0,0,0,0,0,"8,164,418","7,794,666"
2460 建通,M資產總額,0,0,0,0,0,0,"6,501,218","6,229,720"
2461 光群雷,M資產總額,0,0,0,0,0,0,"6,833,640","6,938,842"
2462 良得電,M資產總額,0,0,0,0,0,0,"5,313,808","4,985,945"
2464 盟立,M資產總額,0,0,0,0,0,0,"11,119,622","10,541,292"
2465 麗臺,M資產總額,"1,639,679","1,677,721","1,525,113","1,340,200","1,399,273","1,417,747",0,"1,217,058"
2466 冠西電,M資產總額,0,0,0,0,0,0,"4,015,902","4,064,510"
2467 志聖,M資產總額,0,0,0,0,0,0,"5,917,694","6,679,690"
2468 華經,M資產總額,0,0,"1,498,540",0,0,0,"1,562,948","1,502,460"
2471 資通,M資產總額,0,0,0,0,0,0,"1,096,380","1,033,610"
2472 立隆電,M資產總額,0,0,0,0,0,0,"9,538,740","9,866,858"
2474 可成,M資產總額,0,0,0,0,0,0,"213,863,962","215,905,989"
2476 鉅祥,M資產總額,0,0,0,0,0,0,"7,363,696","7,543,146"
2477 美隆電,M資產總額,0,0,0,0,0,0,"5,591,023","5,539,226"
2478 大毅,M資產總額,0,0,0,0,0,0,0,"7,126,148"
2480 敦陽科,M資產總額,0,0,0,0,0,0,"4,310,512","4,401,527"
2481 強茂,M資產總額,0,0,0,0,0,0,"19,738,442","21,179,981"
2482 連宇,M資產總額,0,0,"1,144,958",0,0,0,"1,090,033","1,116,222"
2483 百容,M資產總額,0,0,0,0,0,0,"4,083,007","4,011,949"
2484 希華,M資產總額,0,0,0,0,0,0,"4,118,538","4,206,618"
2485 兆赫,M資產總額,0,0,0,0,0,0,"8,417,645","8,494,209"
2486 一詮,M資產總額,0,0,0,0,0,0,"7,027,775","7,053,361"
2488 漢平,M資產總額,0,0,0,0,0,0,"3,695,160","3,814,904"
2489 瑞軒,M資產總額,0,0,0,0,0,0,"17,375,174","17,193,277"
2491 吉祥全,M資產總額,0,0,0,0,0,0,"2,116,323","2,093,629"
2492 華新科,M資產總額,0,0,0,0,0,0,"35,050,508","38,272,407"
2493 揚博,M資產總額,0,0,0,0,0,0,"3,246,184","3,212,752"
2495 普安,M資產總額,0,0,0,0,0,0,"4,792,528","4,740,709"
2496 卓越,M資產總額,0,0,"826,139","1,315,196","1,353,683","1,139,762","1,260,073","1,192,727"
2497 怡利電,M資產總額,0,0,"3,034,012",0,0,0,"3,094,961","3,026,603"
2498 宏達電,M資產總額,0,0,"103,149,182",0,0,0,"66,585,406","83,071,450"
2499 東貝,M資產總額,0,0,0,0,0,0,"14,895,123","14,478,136"
2501 國建,M資產總額,0,0,0,0,0,0,"53,761,188","54,643,297"
2504 國產,M資產總額,0,0,0,0,0,0,"34,706,302","35,329,332"
2505 國揚,M資產總額,0,0,0,0,0,0,"15,660,564","15,632,877"
2506 太設,M資產總額,0,0,0,0,0,0,"14,432,826","15,736,121"
2509 全坤建,M資產總額,0,0,0,0,0,0,"7,989,832","7,649,004"
2511 太子,M資產總額,0,0,0,0,0,0,"50,275,125","50,112,518"
2514 龍邦,M資產總額,0,0,0,0,0,0,"13,526,489","13,027,520"
2515 中工,M資產總額,0,0,0,0,0,0,"38,029,290","39,043,719"
2516 新建,M資產總額,0,0,0,0,0,0,"9,086,683","8,784,131"
2520 冠德,M資產總額,0,0,0,0,0,0,"50,105,551","49,637,719"
2524 京城,M資產總額,0,0,0,0,0,0,"32,671,926","32,394,474"
2527 宏璟,M資產總額,0,0,0,0,0,0,"21,624,194","23,666,070"
2528 皇普,M資產總額,0,0,0,0,0,0,"1,785,321","2,775,393"
2530 華建,M資產總額,0,0,0,0,0,0,"5,739,244","5,632,321"
2534 宏盛,M資產總額,0,0,"29,778,628",0,0,0,"32,028,010","31,527,311"
2535 達欣工,M資產總額,0,0,0,0,0,0,"16,369,436","17,372,309"
2536 宏普,M資產總額,0,0,"17,255,234",0,0,0,"17,779,233","17,828,366"
2537 聯上發,M資產總額,0,0,0,0,0,0,"7,682,240","7,497,360"
2538 基泰,M資產總額,0,0,0,0,0,0,"18,718,245","18,858,711"
2539 櫻花建,M資產總額,0,0,0,0,0,0,"11,108,539","12,280,132"
2540 愛山林,M資產總額,0,0,0,0,0,0,"10,727,671","10,775,366"
2542 興富發,M資產總額,0,0,0,0,0,0,"124,105,870","121,018,293"
2543 皇昌,M資產總額,0,0,0,0,0,0,"4,850,227","4,912,768"
2545 皇翔,M資產總額,0,0,0,0,0,0,"39,940,585","40,086,942"
2546 根基,M資產總額,0,0,0,0,0,0,"6,600,224","6,573,662"
2547 日勝生,M資產總額,0,0,0,0,0,0,"74,112,505","73,126,628"
2548 華固,M資產總額,0,0,0,0,0,0,0,"35,642,715"
2596 綠意,M資產總額,0,0,0,0,0,0,"2,854,117","3,042,739"
2597 潤弘,M資產總額,0,0,0,0,0,0,"9,341,683","9,691,210"
2601 益航,M資產總額,0,0,0,0,"31,318,141",0,"35,018,731","33,204,837"
2603 長榮,M資產總額,0,0,0,0,0,0,"200,079,897","196,599,357"
2605 新興,M資產總額,0,0,0,0,0,0,"23,901,694","24,255,573"
2606 裕民,M資產總額,0,0,0,0,0,0,"53,896,205","60,143,810"
2607 榮運,M資產總額,0,0,0,0,0,0,"33,092,511","32,722,643"
2608 嘉里大榮,M資產總額,0,0,0,0,0,0,"14,093,033","14,199,283"
2609 陽明,M資產總額,0,0,0,0,0,0,"132,876,410","130,907,506"
2610 華航,M資產總額,0,0,0,0,0,0,"225,899,632","228,682,376"
2611 志信,M資產總額,0,0,0,0,0,0,"4,383,708","4,416,065"
2612 中航,M資產總額,0,0,"21,471,023",0,0,0,"20,079,052","19,603,836"
2613 中櫃,M資產總額,0,0,0,0,0,0,"6,297,456","6,269,632"
2614 東森,M資產總額,0,0,0,0,0,0,"15,102,836","13,545,749"
2615 萬海,M資產總額,0,0,"76,320,072",0,0,0,"76,513,804","72,753,059"
2616 山隆,M資產總額,0,0,0,0,0,0,"7,169,503","7,115,759"
2617 台航,M資產總額,0,0,0,0,0,0,"15,417,716","14,843,835"
2618 長榮航,M資產總額,0,0,0,0,0,0,"228,207,228","234,639,269"
2630 亞航,M資產總額,0,0,0,0,0,0,0,"2,404,182"
2633 台灣高鐵,M資產總額,0,0,0,0,0,0,0,"440,516,961"
2634 漢翔,M資產總額,0,0,0,0,0,0,"33,752,881","34,400,991"
2636 台驊投控,M資產總額,0,0,0,0,0,0,"5,177,551","5,099,693"
2637 慧洋-KY,M資產總額,0,0,0,0,0,0,0,"84,271,340"
2640 大車隊,M資產總額,0,0,0,0,0,0,"2,318,327","2,343,888"
2641 正德,M資產總額,0,0,0,0,0,0,"4,252,559","4,133,407"
2642 宅配通,M資產總額,0,0,0,0,0,0,0,"2,469,738"
2643 捷迅,M資產總額,0,0,0,0,0,0,"1,106,085","1,049,236"
2701 萬企,M資產總額,0,0,0,0,0,0,"8,126,179","8,211,434"
2702 華園,M資產總額,0,0,0,0,0,0,"5,306,307","5,855,876"
2704 國賓,M資產總額,0,0,0,0,0,0,"11,255,171","11,407,723"
2705 六福,M資產總額,0,0,0,0,0,0,"9,364,429",0
2706 第一店,M資產總額,0,0,0,0,0,0,"9,566,055","9,841,796"
2707 晶華,M資產總額,0,0,0,0,0,0,"7,382,316","7,391,001"
2712 遠雄來,M資產總額,0,0,0,0,0,0,"1,474,635","1,463,066"
2718 晶悅,M資產總額,0,0,0,0,0,0,"755,327","748,229"
2719 燦星旅,M資產總額,"983,852","846,969","846,585","821,101","841,473","770,213","707,815","804,422"
2722 夏都,M資產總額,0,0,0,0,0,0,"2,106,584","2,224,424"
2723 美食-KY,M資產總額,0,0,0,0,0,0,"15,807,745","16,487,134"
2724 富驛-KY,M資產總額,0,0,0,0,0,0,"1,138,158","1,079,274"
2726 雅茗-KY,M資產總額,0,0,0,0,0,0,"1,509,958","1,421,656"
2727 王品,M資產總額,0,0,0,0,0,0,0,"9,596,905"
2729 瓦城,M資產總額,0,0,0,0,0,0,"2,406,537","2,482,571"
2731 雄獅,M資產總額,0,0,0,0,0,0,"6,549,233","7,045,132"
2732 六角,M資產總額,0,0,0,0,0,0,"2,118,251","2,465,719"
2734 易飛網,M資產總額,0,0,0,"993,477","909,298","780,035","691,486","726,475"
2736 高野,M資產總額,0,0,"2,167,776",0,0,0,"2,267,953","2,225,625"
2739 寒舍,M資產總額,0,0,"3,613,278",0,0,0,"3,573,065","3,334,954"
2740 天蔥,M資產總額,"455,761","405,079","401,125","380,418","387,096","376,671","322,231","274,225"
2745 五福,M資產總額,0,0,0,0,0,0,"1,444,616",0
2748 雲品,M資產總額,0,0,0,0,0,0,"1,861,741","1,841,610"
2752 豆府,M資產總額,0,0,"327,368",0,"271,855",0,"412,399","390,043"
2801 彰銀,M資產總額,0,0,"2,005,151,504",0,0,0,"2,036,258,400","2,066,450,116"
2809 京城銀,M資產總額,0,0,"244,083,962",0,"249,213,839",0,"271,176,261","274,781,382"
2812 台中銀,M資產總額,0,0,"627,102,701",0,0,0,"663,024,083","663,905,212"
2816 旺旺保,M資產總額,0,0,0,0,0,0,"16,288,503","16,973,078"
2820 華票,M資產總額,0,0,0,0,0,0,"220,412,404","210,345,378"
2823 中壽,M資產總額,0,0,"1,323,711,458",0,0,0,"1,465,734,184","1,509,847,427"
2832 台產,M資產總額,0,0,"17,649,615",0,0,0,"17,971,620","18,264,535"
2834 臺企銀,M資產總額,0,0,"1,498,728,982",0,0,0,"1,584,093,971","1,613,749,504"
2836 高雄銀,M資產總額,0,0,"256,174,320",0,0,0,"263,364,185","266,971,811"
2838 聯邦銀,M資產總額,0,0,"532,706,570",0,0,0,"565,616,287","579,988,713"
2841 台開,M資產總額,0,0,0,0,0,0,"35,188,903","34,836,348"
2845 遠東銀,M資產總額,0,0,"561,415,283",0,0,0,"575,424,280","597,100,704"
2849 安泰銀,M資產總額,0,0,"304,636,779",0,0,0,"306,770,619","309,149,446"
2850 新產,M資產總額,0,0,0,0,0,0,"32,050,676","32,107,156"
2851 中再保,M資產總額,0,0,0,0,0,0,"36,510,421","37,165,553"
2852 第一保,M資產總額,0,0,0,0,0,0,"14,989,569","15,361,876"
2855 統一證,M資產總額,"81,241,664","90,239,793","86,056,196","90,106,667","85,900,899","90,539,904","86,311,694","86,340,106"
2867 三商壽,M資產總額,0,0,"948,966,235",0,0,0,"1,052,905,746","1,080,906,376"
2880 華南金,M資產總額,0,0,"2,545,941,962",0,0,0,"2,573,419,750","2,599,543,934"
2881 富邦金,M資產總額,0,0,0,0,0,0,"6,919,453,986","6,968,735,911"
2882 國泰金,M資產總額,"7,807,698,083","7,940,728,399","8,135,137,467",0,0,0,"8,841,510,289","8,961,965,634"
2883 開發金,M資產總額,0,0,"892,197,509",0,0,0,"2,392,524,390","2,533,817,783"
2884 玉山金,M資產總額,0,0,0,0,0,0,"2,074,388,287","2,121,859,596"
2885 元大金,M資產總額,0,0,0,0,0,0,"2,273,645,210","2,294,918,575"
2886 兆豐金,M資產總額,0,0,"3,319,791,416",0,0,0,"3,547,292,507","3,491,180,675"
2887 台新金,M資產總額,0,0,0,0,0,0,"1,677,520,316","1,735,395,109"
2888 新光金,M資產總額,0,0,0,0,"3,262,829,900","3,327,796,701","3,384,388,449","3,439,944,644"
2889 國票金,M資產總額,0,0,0,0,0,0,"269,872,731","251,630,144"
2890 永豐金,M資產總額,0,0,0,0,0,0,"1,599,160,883","1,623,992,847"
2891 中信金,M資產總額,"4,755,339,067","4,848,189,304","4,839,251,254",0,0,0,"5,340,733,544","5,433,854,551"
2892 第一金,M資產總額,0,0,"2,541,156,335",0,0,0,"2,634,058,605","2,655,474,277"
2897 王道銀行,M資產總額,0,0,"496,884,750",0,0,0,"540,572,021","548,174,069"
2901 欣欣,M資產總額,0,0,0,0,0,0,"997,463","997,650"
2903 遠百,M資產總額,0,0,0,0,0,0,"105,708,451","96,613,154"
2904 匯僑,M資產總額,0,0,0,0,0,0,"1,202,982","1,281,458"
2905 三商,M資產總額,"910,775,108","934,313,615","968,788,927","986,684,708","1,013,917,310","1,049,193,804","1,072,475,267","1,100,365,765"
2906 高林,M資產總額,0,0,"8,093,377",0,0,0,"7,330,848","6,958,679"
2908 特力,M資產總額,0,0,0,0,0,0,"22,872,278","25,931,522"
2910 統領,M資產總額,0,0,0,0,0,0,"5,777,688","5,935,423"
2911 麗嬰房,M資產總額,0,0,0,0,0,0,"6,439,430","6,279,567"
2912 統一超,M資產總額,0,0,0,0,0,0,0,"136,174,251"
2913 農林,M資產總額,0,0,0,0,0,0,0,0
2915 潤泰全,M資產總額,0,0,0,0,0,0,"80,595,209","92,387,114"
2916 滿心,M資產總額,0,0,0,0,0,0,0,"1,186,269"
2923 鼎固-KY,M資產總額,0,0,0,0,0,0,"116,108,268","121,050,635"
2924 東凌-KY,M資產總額,0,0,0,0,0,0,"1,086,151","977,717"
2926 誠品生活,M資產總額,0,0,0,0,0,0,"5,004,846","4,494,820"
2928 紅馬-KY,M資產總額,0,0,0,0,0,0,"3,214,768","2,864,204"
2929 淘帝-KY,M資產總額,0,0,0,0,0,0,"7,305,863","7,161,863"
2936 客思達-KY,M資產總額,0,0,0,0,0,0,"5,430,857","4,782,105"
2937 集雅社,M資產總額,0,0,0,0,0,0,"1,165,536","905,888"
2939 凱羿-KY,M資產總額,0,0,0,0,0,0,"2,042,390","2,869,260"
3002 歐格,M資產總額,0,0,0,0,0,0,"1,872,495","1,828,699"
3003 健和興,M資產總額,0,0,0,0,0,0,"6,128,570","6,221,404"
3004 豐達科,M資產總額,0,0,0,0,0,0,"3,929,681","4,101,310"
3005 神基,M資產總額,0,0,0,0,0,0,"25,783,055","25,939,225"
3006 晶豪科,M資產總額,0,0,0,0,0,0,"9,616,915","10,179,725"
3008 大立光,M資產總額,0,0,"97,074,460",0,0,0,"115,901,233","120,261,248"
3010 華立,M資產總額,0,0,0,0,0,0,"27,332,427","28,113,165"
3011 今皓,M資產總額,0,0,0,0,0,0,"1,793,682","1,777,918"
3013 晟銘電,M資產總額,0,0,0,0,0,0,"4,540,382","4,373,840"
3014 聯陽,M資產總額,0,0,0,0,0,0,0,"4,933,292"
3015 全漢,M資產總額,0,0,0,0,0,0,"13,963,621","13,754,271"
3016 嘉晶,M資產總額,0,0,0,0,0,0,"4,801,150","5,111,125"
3017 奇鋐,M資產總額,0,0,0,0,0,0,"28,214,076","27,633,544"
3018 同開,M資產總額,0,0,0,0,0,0,"1,676,649","1,730,528"
3019 亞光,M資產總額,0,0,0,0,0,0,"20,288,854","20,001,355"
3021 鴻名,M資產總額,0,0,0,0,0,0,"2,044,848","2,091,168"
3022 威強電,M資產總額,0,0,0,0,0,0,"11,358,034","11,340,591"
3023 信邦,M資產總額,0,0,0,0,0,0,"12,519,477","12,533,189"
3024 憶聲,M資產總額,0,0,0,0,0,0,"4,024,957","4,126,953"
3025 星通,M資產總額,0,0,0,0,0,0,"954,469","939,091"
3026 禾伸堂,M資產總額,0,0,0,0,0,0,0,"12,269,508"
3027 盛達,M資產總額,0,0,"2,551,449",0,0,0,"2,133,019","2,072,765"
3028 增你強,M資產總額,0,0,0,0,0,0,"15,007,983","15,242,260"
3029 零壹,M資產總額,0,0,0,0,0,0,0,"3,502,052"
3030 德律,M資產總額,0,0,0,0,0,0,"6,061,900","6,387,497"
3031 佰鴻,M資產總額,0,0,"3,739,899",0,0,0,"3,512,269","3,681,532"
3032 偉訓,M資產總額,0,0,0,0,0,0,"7,603,212","7,551,554"
3033 威健,M資產總額,0,0,0,0,0,0,"21,101,807","22,138,254"
3034 聯詠,M資產總額,0,0,0,0,0,0,"40,875,298","41,105,202"
3035 智原,M資產總額,0,0,0,0,0,0,"6,936,101","7,006,577"
3036 文曄,M資產總額,0,0,0,0,0,0,"75,166,148","77,498,719"
3037 欣興,M資產總額,0,0,0,0,0,0,"104,235,761","101,777,216"
3038 全台,M資產總額,0,0,0,0,0,0,"3,535,123","3,389,887"
3040 遠見,M資產總額,0,0,0,0,0,0,"2,062,675","2,077,717"
3041 揚智,M資產總額,0,0,0,0,0,0,"5,230,693","5,192,645"
3042 晶技,M資產總額,0,0,"14,841,968",0,0,0,"13,402,799","12,885,610"
3043 科風,M資產總額,0,0,0,0,0,0,"1,221,991","1,164,905"
3044 健鼎,M資產總額,0,0,0,0,0,0,0,"66,916,623"
3045 台灣大,M資產總額,0,0,0,0,0,0,0,"155,265,611"
3046 建碁,M資產總額,0,0,0,0,0,0,"1,540,133","1,201,666"
3047 訊舟,M資產總額,0,0,0,0,0,0,"6,447,578","6,346,883"
3048 益登,M資產總額,0,0,0,0,0,0,0,"15,957,632"
3049 和鑫,M資產總額,0,0,0,0,0,0,"17,543,956","16,761,395"
3050 鈺德,M資產總額,0,0,0,0,0,0,"2,979,910","2,874,131"
3051 力特,M資產總額,0,0,0,0,0,0,"9,148,117","8,931,607"
3052 夆典,M資產總額,0,0,0,0,0,0,"9,154,587","8,768,555"
3054 立萬利,M資產總額,0,0,0,0,0,0,0,"1,466,930"
3055 蔚華科,M資產總額,0,0,0,0,0,0,"3,672,742","3,709,548"
3056 總太,M資產總額,0,0,0,0,0,0,"10,479,683","9,636,891"
3057 喬鼎,M資產總額,0,0,0,0,0,0,"2,242,615","2,191,072"
3058 立德,M資產總額,0,0,0,0,0,0,"4,996,304","4,937,071"
3059 華晶科,M資產總額,0,0,0,0,0,0,0,"15,065,203"
3060 銘異,M資產總額,0,0,0,0,0,0,"7,219,069","7,022,616"
3062 建漢,M資產總額,0,0,0,0,0,0,"7,981,169","8,254,109"
3064 泰偉,M資產總額,0,0,0,0,0,0,"640,065","577,409"
3066 李洲,M資產總額,0,0,0,0,0,0,"1,263,131","1,288,005"
3067 全域,M資產總額,0,0,0,0,0,0,"297,229","290,723"
3071 協禧,M資產總額,0,0,0,0,0,0,"2,472,975","2,690,743"
3073 凱柏實業,M資產總額,"582,928","540,354","534,084","519,353","537,738","519,502","526,129","499,390"
3078 僑威,M資產總額,0,0,0,0,0,0,"7,327,007","7,453,343"
3081 聯亞,M資產總額,0,0,0,0,0,0,0,"4,326,858"
3083 網龍,M資產總額,0,0,0,0,0,0,"1,236,938","1,232,334"
3085 新零售,M資產總額,0,0,0,0,0,0,"1,210,906","1,236,520"
3086 華義,M資產總額,0,0,0,0,0,0,"498,383","460,361"
3088 艾訊,M資產總額,0,0,0,0,0,0,0,"3,882,858"
3089 元炬,M資產總額,0,0,0,0,0,0,"759,196","851,262"
3090 日電貿,M資產總額,0,0,0,0,0,0,"7,269,829","7,357,103"
3092 鴻碩,M資產總額,0,0,0,0,0,0,"3,024,855","3,249,676"
3093 港建,M資產總額,0,0,0,0,0,0,"1,073,862","1,011,713"
3094 聯傑,M資產總額,0,0,0,0,0,0,0,"1,253,944"
3095 及成,M資產總額,0,0,0,0,0,0,"1,239,884","1,047,298"
3105 穩懋,M資產總額,0,0,0,0,0,0,"37,027,452","35,126,494"
3114 好德,M資產總額,0,0,0,0,0,0,"1,675,670","1,808,107"
3115 寶島極,M資產總額,0,0,0,0,0,0,"630,654","587,306"
3118 進階,M資產總額,0,0,0,0,0,0,"732,309","694,641"
3122 笙泉,M資產總額,0,0,0,0,0,0,0,"554,003"
3128 昇銳,M資產總額,0,0,0,0,0,0,"902,357","921,971"
3130 一零四,M資產總額,0,0,0,0,0,0,"2,342,299","2,371,227"
3131 弘塑,M資產總額,0,0,0,0,0,0,"4,197,925","4,213,840"
3141 晶宏,M資產總額,0,0,0,0,0,0,"1,265,116","1,247,665"
3144 新揚科,M資產總額,0,0,0,0,0,0,"2,916,898","2,993,008"
3147 大綜,M資產總額,0,0,0,0,0,0,"1,036,589","1,197,135"
3149 正達,M資產總額,0,0,0,0,0,0,"5,366,544","4,922,856"
3152 璟德,M資產總額,0,0,0,0,0,0,0,"3,949,685"
3162 精確,M資產總額,0,0,0,0,0,0,"830,586","733,519"
3163 波若威,M資產總額,0,0,0,0,0,0,"2,263,646","2,301,260"
3164 景岳,M資產總額,0,0,0,0,0,0,"1,500,197",0
3167 大量,M資產總額,0,0,0,0,0,0,0,"4,886,609"
3169 亞信,M資產總額,0,0,0,0,0,0,"900,927","919,460"
3171 新洲,M資產總額,0,0,0,0,0,0,"1,552,199","1,508,549"
3176 基亞,M資產總額,0,0,0,0,0,0,"4,846,307","4,656,059"
3178 公準,M資產總額,0,0,0,0,0,0,"1,644,765","1,684,389"
3188 鑫龍騰,M資產總額,0,0,0,0,0,0,"1,907,574","3,308,574"
3189 景碩,M資產總額,0,0,0,0,0,0,0,"41,844,040"
3191 和進,M資產總額,"698,146","517,759","468,896","433,368","439,243","455,928","421,429","397,132"
3202 樺晟,M資產總額,0,0,0,0,0,0,"2,604,852","2,569,943"
3205 佰研,M資產總額,0,0,0,0,0,0,"1,062,623","993,379"
3206 志豐,M資產總額,0,0,0,0,0,0,"1,632,245","1,424,983"
3207 耀勝,M資產總額,0,0,0,0,0,0,"600,453","553,941"
3209 全科,M資產總額,0,0,0,0,0,0,"10,961,609","10,820,764"
3211 順達,M資產總額,0,0,0,0,0,0,"15,796,981","14,728,149"
3213 茂訊,M資產總額,0,0,"1,807,054","1,919,719","2,055,553","1,916,435","1,994,693","1,969,940"
3217 優群,M資產總額,0,0,0,0,0,0,"2,270,022","2,196,612"
3218 大學光,M資產總額,0,0,0,0,0,0,"2,004,293","2,023,170"
3219 倚強股份,M資產總額,0,0,0,0,0,0,"194,121","211,151"
3221 台嘉碩,M資產總額,0,0,0,0,0,0,"2,407,314","2,469,706"
3224 三顧,M資產總額,0,0,0,0,0,0,"779,696","1,276,176"
3226 至寶電,M資產總額,0,0,0,0,0,0,"1,347,540","1,323,223"
3227 原相,M資產總額,0,0,0,0,0,0,"7,223,274","7,755,618"
3228 金麗科,M資產總額,0,0,0,0,0,0,0,"556,023"
3229 晟鈦,M資產總額,0,0,0,0,0,0,"1,086,490","1,067,744"
3230 錦明,M資產總額,0,0,0,0,0,0,"1,478,469","1,407,199"
3231 緯創,M資產總額,0,0,0,0,0,0,"326,653,382","309,052,332"
3232 昱捷,M資產總額,0,0,0,0,0,0,"868,330","768,818"
3234 光環,M資產總額,0,0,0,0,0,0,"3,337,627","3,310,471"
3236 千如,M資產總額,0,0,0,0,0,0,"2,300,068","2,414,642"
3252 海灣,M資產總額,0,0,0,0,0,0,"3,948,534","3,932,171"
3257 虹冠電,M資產總額,0,0,0,0,0,0,0,"1,786,912"
3259 鑫創,M資產總額,0,0,0,0,0,0,"656,364","628,570"
3260 威剛,M資產總額,0,0,0,0,0,0,"27,249,948","28,094,256"
3264 欣銓,M資產總額,0,0,0,0,0,0,0,"16,476,609"
3265 台星科,M資產總額,0,0,0,0,0,0,0,"5,932,825"
3266 昇陽,M資產總額,0,0,0,0,0,0,"9,738,457","9,925,083"
